Stunde im Jahr [h]	Var1.Raumlufttemperatur [C]	Var2.Raumlufttemperatur [C]	Var3.Raumlufttemperatur [C]
7794	11.0093	6.26601	8.05611
7795	11.009	6.21242	8.04054
7796	11.0085	6.22391	8.04283
7797	11.008	6.23078	8.04398
7798	11.0073	6.15478	8.02238
7799	11.0066	6.05108	7.99284
7800	11.0056	6.04611	7.9901
7801	11.0045	6.10392	8.00467
7802	11.0032	6.10893	8.00486
7803	11.0018	6.06738	7.99204
7804	11.0001	6.0598	7.98826
7805	10.9982	6.07849	7.99161
7806	10.9962	6.10052	7.99583
7807	10.994	6.11248	7.99719
7808	10.9916	6.1144	7.99568
7809	10.9891	6.13481	7.99911
7810	10.9865	6.15733	8.00309
7811	10.9837	6.16462	8.00283
7812	10.9809	6.22953	8.01826
7813	10.978	6.29833	8.03489
7814	10.975	6.27218	8.02553
7815	10.972	6.28715	8.02717
7816	10.969	6.27855	8.02244
7817	10.966	6.23142	8.00709
7818	10.9629	6.12892	7.97647
7819	10.9599	5.91703	7.91568
7820	10.957	5.84572	7.89299
7821	10.954	5.82466	7.88437
7822	10.9511	5.74934	7.86102
7823	10.9482	5.66362	7.83465
7824	10.9452	5.58579	7.81034
7825	10.9421	5.63637	7.82113
7826	10.939	5.67803	7.82976
7827	10.9357	5.68277	7.82823
7828	10.9323	5.62289	7.80884
7829	10.9287	5.5615	7.78873
7830	10.925	5.4997	7.76836
7831	10.9211	5.43502	7.74705
7832	10.9171	5.35027	7.72009
7833	10.913	5.28159	7.69733
7834	10.9087	5.23179	7.67964
7835	10.9042	5.27164	7.68643
7836	10.8997	5.29079	7.68771
7837	10.895	5.34443	7.69832
7838	10.8902	5.3846	7.70528
7839	10.8852	5.40124	7.7057
7840	10.8801	5.39534	7.69981
7841	10.8749	5.39211	7.69452
7842	10.8695	5.34464	7.67703
7843	10.8641	5.35872	7.6762
7844	10.8587	5.38526	7.67891
7845	10.8532	5.42567	7.68543
7846	10.8477	5.49956	7.70118
7847	10.8422	5.57168	7.71659
7848	10.8367	5.53087	7.70111
7849	10.8312	5.56395	7.70559
7850	10.8257	5.66529	7.72897
7851	10.8203	5.81866	7.76687
7852	10.815	5.97715	7.80646
7853	10.8097	6.0594	7.82535
7854	10.8046	6.14149	7.84415
7855	10.7996	6.24305	7.86843
7856	10.7947	6.30525	7.88213
7857	10.7901	6.31315	7.88103
7858	10.7856	6.34294	7.88595
7859	10.7814	6.3859	7.8947
7860	10.7774	6.41247	7.89919
7861	10.7738	6.45343	7.9078
7862	10.7704	6.45916	7.90701
7863	10.7673	6.46734	7.90703
7864	10.7644	6.3314	7.86777
7865	10.7618	6.23418	7.83886
7866	10.7595	6.10214	7.80059
7867	10.7574	6.06993	7.78963
7868	10.7554	6.04678	7.78152
7869	10.7536	6.04486	7.77934
7870	10.752	6.06659	7.78379
7871	10.7503	6.08575	7.78767
7872	10.7487	6.13966	7.8011
7873	10.7471	6.13435	7.79844
7874	10.7455	6.16528	7.80555
7875	10.7439	6.16543	7.8043
7876	10.7421	6.1808	7.80711
7877	10.7404	6.21665	7.81555
7878	10.7386	6.21603	7.81404
7879	10.7367	6.20944	7.81078
7880	10.7349	6.20851	7.80904
7881	10.733	6.16339	7.79519
7882	10.7311	6.17973	7.79802
7883	10.7292	6.20614	7.80377
7884	10.7273	6.2053	7.80211
7885	10.7255	6.10145	7.77217
7886	10.7236	6.13425	7.77933
7887	10.7217	6.12442	7.77518
7888	10.7198	5.99631	7.73852
7889	10.7179	5.87683	7.70385
7890	10.7159	5.76136	7.6702
7891	10.714	5.68325	7.64668
7892	10.712	5.60335	7.62269
7893	10.7099	5.56305	7.60944
7894	10.7078	5.54879	7.60335
7895	10.7055	5.52781	7.59541
7896	10.7031	5.49319	7.58362
7897	10.7005	5.42679	7.56297
7898	10.6977	5.36489	7.54331
7899	10.6948	5.31554	7.52692
7900	10.6916	5.29753	7.51898
7901	10.6883	5.28468	7.51238
7902	10.6848	5.27233	7.5058
7903	10.6811	5.26018	7.49915
7904	10.6771	5.24885	7.49259
7905	10.6731	5.24843	7.48889
7906	10.6688	5.26084	7.48861
7907	10.6644	5.28424	7.49127
7908	10.6598	5.28992	7.48903
7909	10.6552	5.29266	7.48586
7910	10.6504	5.29538	7.4826
7911	10.6455	5.29746	7.4791
7912	10.6405	5.28803	7.4724
7913	10.6355	5.25649	7.45957
7914	10.6304	5.22011	7.44531
7915	10.6253	5.1719	7.42775
7916	10.6202	5.11386	7.40743
7917	10.6151	5.09206	7.39696
7918	10.6099	5.05722	7.383
7919	10.6048	5.02848	7.37065
7920	10.5996	4.99246	7.35631
7921	10.5944	4.9733	7.34653
7922	10.5892	4.9364	7.33191
7923	10.584	4.87686	7.31102
7924	10.5787	4.6994	7.25771
7925	10.5733	4.59214	7.22318
7926	10.5679	4.53879	7.20348
7927	10.5625	4.51415	7.19168
7928	10.5569	4.51342	7.18645
7929	10.5513	4.50871	7.18015
7930	10.5455	4.52513	7.17955
7931	10.5396	4.5655	7.1855
7932	10.5336	4.60227	7.19045
7933	10.5274	4.65693	7.20025
7934	10.5211	4.68378	7.20243
7935	10.5147	4.67237	7.19402
7936	10.5083	4.60241	7.16941
7937	10.5017	4.49523	7.13436
7938	10.4951	4.43065	7.11078
7939	10.4885	4.38096	7.09131
7940	10.4819	4.43751	7.10095
7941	10.4753	4.44448	7.09732
7942	10.4687	4.45192	7.09372
7943	10.4621	4.4606	7.09048
7944	10.4554	4.45975	7.08464
7945	10.4488	4.45678	7.0782
7946	10.4422	4.44303	7.06879
7947	10.4355	4.4181	7.05629
7948	10.4289	4.40121	7.04595
7949	10.4222	4.38654	7.03624
7950	10.4156	4.38062	7.02894
7951	10.409	4.35636	7.01666
7952	10.4024	4.32943	7.0036
7953	10.3959	4.31297	6.99341
7954	10.3894	4.30981	6.9869
7955	10.3829	4.32984	6.98679
7956	10.3764	4.36148	6.98996
7957	10.3699	4.35562	6.98293
7958	10.3635	4.34338	6.97409
7959	10.3571	4.32921	6.96471
7960	10.3507	4.29528	6.94992
7961	10.3443	4.26903	6.93719
7962	10.338	4.26348	6.93015
7963	10.3317	4.25219	6.92162
7964	10.3254	4.24973	6.91551
7965	10.3192	4.24777	6.9096
7966	10.313	4.22669	6.89848
7967	10.3068	4.21376	6.88955
7968	10.3006	4.22039	6.88602
7969	10.2945	4.20125	6.87551
7970	10.2884	4.18582	6.86596
7971	10.2823	4.15371	6.85186
7972	10.2762	4.14901	6.84523
7973	10.2702	4.15954	6.84284
7974	10.2642	4.17266	6.84124
7975	10.2582	4.18737	6.8401
7976	10.2522	4.21369	6.84218
7977	10.2462	4.25348	6.848
7978	10.2403	4.31081	6.85871
7979	10.2343	4.43162	6.8869
7980	10.2285	4.5629	6.91821
7981	10.2226	4.78808	6.97539
7982	10.2168	4.89589	7.00088
7983	10.2111	4.8842	6.99348
7984	10.2055	4.86583	6.98402
7985	10.2	4.87837	6.98308
7986	10.1948	4.91418	6.98869
7987	10.1897	4.93529	6.99051
7988	10.1849	4.97469	6.99747
7989	10.1803	5.02383	7.00735
7990	10.176	5.01352	7.00119
7991	10.1719	4.97705	6.98787
7992	10.168	4.98826	6.98771
7993	10.1644	4.90665	6.96238
7994	10.1609	4.92392	6.96401
7995	10.1577	4.92023	6.96028
7996	10.1546	4.90943	6.95468
7997	10.1517	4.88104	6.94435
7998	10.1489	4.88779	6.94367
7999	10.1462	4.88101	6.93946
8000	10.1436	4.87193	6.93464
8001	10.141	4.87644	6.93358
8002	10.1386	4.93426	6.94719
8003	10.1361	5.01215	6.96649
8004	10.1336	5.09488	6.98724
8005	10.1312	5.18835	7.01102
8006	10.1288	5.26146	7.02933
8007	10.1264	5.27588	7.03158
8008	10.124	5.19872	7.00865
8009	10.1217	5.09065	6.97699
8010	10.1195	5.05923	6.96619
8011	10.1173	5.07965	6.9698
8012	10.1152	5.09499	6.97222
8013	10.1132	5.07145	6.96406
8014	10.1113	5.06752	6.96123
8015	10.1094	5.01743	6.94584
8016	10.1075	4.96092	6.92857
8017	10.1057	4.94391	6.92208
8018	10.1039	4.93814	6.91876
8019	10.1021	4.86713	6.8976
8020	10.1002	4.83301	6.88633
8021	10.0983	4.79504	6.87405
8022	10.0964	4.74637	6.85877
8023	10.0944	4.71758	6.84884
8024	10.0924	4.72502	6.84881
8025	10.0902	4.778	6.86129
8026	10.088	4.81308	6.86898
8027	10.0856	4.6351	6.81823
8028	10.0832	4.55492	6.79356
8029	10.0806	4.45856	6.76454
8030	10.0779	4.41934	6.751
8031	10.0752	4.31816	6.72052
8032	10.0723	4.31623	6.71693
8033	10.0693	4.36163	6.72648
8034	10.0662	4.38929	6.73123
8035	10.0629	4.34351	6.71577
8036	10.0594	4.2734	6.69334
8037	10.0558	4.17598	6.66322
8038	10.0521	4.03953	6.62215
8039	10.0481	3.9938	6.60563
8040	10.0441	3.95735	6.59174
8041	10.0399	3.96477	6.58978
8042	10.0356	3.90045	6.56819
8043	10.0311	3.82531	6.54333
8044	10.0264	3.78504	6.52784
8045	10.0216	3.7031	6.50088
8046	10.0166	3.65156	6.48198
8047	10.0114	3.59776	6.46238
8048	10.0061	3.57538	6.45123
8049	10.0006	3.59875	6.45256
8050	9.99486	3.6237	6.45436
8051	9.98901	3.56197	6.43233
8052	9.98299	3.53297	6.41889
8053	9.97681	3.6218	6.43767
8054	9.97049	3.73529	6.46345
8055	9.96404	3.76419	6.46613
8056	9.95747	3.78643	6.46674
8057	9.95081	3.77014	6.45673
8058	9.94409	3.75589	6.44712
8059	9.93734	3.73452	6.43553
8060	9.93058	3.74071	6.43144
8061	9.92383	3.74126	6.42589
8062	9.91713	3.73204	6.41769
8063	9.91047	3.73926	6.414
8064	9.90387	3.71901	6.40287
8065	9.89733	3.6843	6.38776
8066	9.89086	3.65875	6.37514
8067	9.88444	3.65396	6.36827
8068	9.87809	3.64199	6.35953
8069	9.8718	3.61781	6.34746
8070	9.86556	3.58307	6.3325
8071	9.85937	3.56564	6.32228
8072	9.85321	3.54276	6.31062
8073	9.84709	3.53782	6.30388
8074	9.84099	3.52858	6.29603
8075	9.83492	3.54777	6.29596
8076	9.82885	3.56416	6.29523
8077	9.8228	3.59872	6.2995
8078	9.81675	3.61669	6.29931
8079	9.81071	3.62199	6.29563
8080	9.80468	3.62643	6.2917
8081	9.79867	3.63959	6.29017
8082	9.79269	3.63673	6.2843
8083	9.78674	3.65886	6.28527
8084	9.78084	3.6568	6.27972
8085	9.77498	3.66095	6.27585
8086	9.76918	3.67469	6.27466
8087	9.76345	3.65719	6.26501
8088	9.75777	3.59983	6.24439
8089	9.75217	3.61616	6.24387
8090	9.74663	3.65916	6.25088
8091	9.74115	3.74055	6.26856
8092	9.73574	3.74776	6.26614
8093	9.73039	3.71113	6.25159
8094	9.7251	3.65915	6.23274
8095	9.71987	3.62695	6.21927
8096	9.7147	3.63479	6.21685
8097	9.7096	3.61157	6.20605
8098	9.70456	3.61227	6.20177
8099	9.69957	3.61654	6.19858
8100	9.69464	3.60188	6.19026
8101	9.68975	3.59173	6.18316
8102	9.68489	3.55407	6.16856
8103	9.68006	3.53175	6.15809
8104	9.67526	3.51935	6.15038
8105	9.67047	3.46664	6.13166
8106	9.66569	3.38829	6.10581
8107	9.66092	3.33505	6.08672
8108	9.65614	3.28713	6.06911
8109	9.65136	3.25907	6.05692
8110	9.64654	3.23356	6.04546
8111	9.6417	3.19882	6.03144
8112	9.6368	3.17303	6.01981
8113	9.63184	3.15883	6.01132
8114	9.62681	3.14576	6.00311
8115	9.6217	3.12276	5.99214
8116	9.61651	3.09868	5.98078
8117	9.61123	3.08293	5.97162
8118	9.60586	3.04328	5.95589
8119	9.60042	2.93613	5.92152
8120	9.59489	2.9133	5.90996
8121	9.58929	2.87321	5.8938
8122	9.5836	2.92758	5.9034
8123	9.57784	2.99106	5.91571
8124	9.57201	3.06311	5.9304
8125	9.56609	3.09626	5.93446
8126	9.56009	3.09402	5.92873
8127	9.55404	3.0949	5.92371
8128	9.54793	3.0774	5.91362
8129	9.5418	3.0662	5.90519
8130	9.53566	3.05772	5.8975
8131	9.52954	3.07027	5.89557
8132	9.52344	3.09536	5.89717
8133	9.51738	3.10365	5.89424
8134	9.51136	3.12896	5.89596
8135	9.50538	3.29073	5.93514
8136	9.49946	3.51337	5.99147
8137	9.49359	3.80429	6.06685
8138	9.4878	4.04808	6.12975
8139	9.48209	4.22579	6.1747
8140	9.47651	4.24693	6.1768
8141	9.4711	4.2577	6.17581
8142	9.46592	4.221	6.16191
8143	9.46102	4.21113	6.15538
8144	9.45646	4.17243	6.14122
8145	9.45226	4.21428	6.14928
8146	9.44843	4.24157	6.15381
8147	9.44497	4.39683	6.19366
8148	9.44186	4.44919	6.20601
8149	9.43908	4.38195	6.18562
8150	9.43659	4.42149	6.19435
8151	9.43438	4.42451	6.19357
8152	9.43243	4.32852	6.16575
8153	9.43071	4.2227	6.13509
8154	9.4292	4.23068	6.13564
8155	9.42789	4.32789	6.16105
8156	9.42673	4.30235	6.15325
8157	9.42571	4.2881	6.14833
8158	9.42479	4.32801	6.15834
8159	9.42394	4.37492	6.17048
8160	9.42314	4.39063	6.17416
8161	9.42237	4.37631	6.16957
8162	9.42162	4.42624	6.18252
8163	9.42089	4.47973	6.19663
8164	9.42018	4.54672	6.2145
8165	9.41947	4.52848	6.20912
8166	9.41878	4.51917	6.20596
8167	9.41811	4.57393	6.22037
8168	9.41746	4.65768	6.24291
8169	9.41683	4.71808	6.25921
8170	9.41624	4.79959	6.28129
8171	9.41569	4.94207	6.32021
8172	9.41519	5.04188	6.34771
8173	9.41474	5.17669	6.38483
8174	9.41436	4.95354	6.32412
8175	9.41407	4.85126	6.29554
8176	9.41389	4.74979	6.26745
8177	9.41382	4.72527	6.26043
8178	9.41388	4.61148	6.22922
8179	9.41405	4.4615	6.18788
8180	9.41431	4.46742	6.18913
8181	9.41461	4.4042	6.17185
8182	9.41492	4.37631	6.16406
8183	9.4152	4.36313	6.16037
8184	9.41539	4.31439	6.14691
8185	9.41548	4.29951	6.14254
8186	9.41542	4.30685	6.14423
8187	9.41521	4.38874	6.16629
8188	9.41482	4.3697	6.16083
8189	9.41425	4.39815	6.168
8190	9.41351	4.3937	6.16616
8191	9.41259	4.4663	6.18523
8192	9.41152	4.47311	6.1864
8193	9.4103	4.45851	6.18145
8194	9.40897	4.46263	6.18147
8195	9.40753	4.49732	6.18982
8196	9.40601	4.62788	6.22447
8197	9.40442	4.64647	6.22874
8198	9.40278	4.64372	6.22686
8199	9.4011	4.61651	6.21823
8200	9.39941	4.42552	6.16463
8201	9.39771	4.36016	6.14489
8202	9.39602	4.27898	6.12107
8203	9.39433	4.22127	6.10357
8204	9.39265	4.30422	6.12463
8205	9.39096	4.35227	6.13655
8206	9.38923	4.26041	6.11008
8207	9.38745	4.24284	6.10355
8208	9.38559	4.21909	6.09543
8209	9.38365	4.18419	6.08416
8210	9.38161	4.18098	6.08145
8211	9.37948	4.23051	6.0932
8212	9.37725	4.2532	6.09769
8213	9.37493	4.31817	6.11365
8214	9.3725	4.34923	6.12042
8215	9.36999	4.33551	6.1148
8216	9.3674	4.33742	6.11328
8217	9.36474	4.38178	6.12337
8218	9.36203	4.42513	6.13326
8219	9.35928	4.48394	6.14741
8220	9.35652	4.49758	6.14923
8221	9.35375	4.64323	6.18712
8222	9.35099	4.67461	6.19413
8223	9.34826	4.6813	6.19415
8224	9.34556	4.64515	6.18241
8225	9.34293	4.58447	6.16386
8226	9.34037	4.44597	6.12392
8227	9.33789	4.39023	6.10642
8228	9.33551	4.33326	6.0888
8229	9.3332	4.33287	6.08669
8230	9.33097	4.33215	6.08469
8231	9.32878	4.3207	6.07979
8232	9.3266	4.30994	6.07508
8233	9.32442	4.32358	6.07705
8234	9.32221	4.26226	6.05855
8235	9.31995	4.19359	6.03779
8236	9.31764	4.08883	6.00704
8237	9.31527	4.03995	5.9914
8238	9.31282	3.92997	5.95905
8239	9.3103	3.9287	5.95622
8240	9.30768	3.84042	5.92977
8241	9.30496	3.78355	5.91157
8242	9.30212	3.86737	5.93186
8243	9.29913	4.03773	5.97613
8244	9.296	4.35915	6.06204
8245	9.29272	4.49702	6.09819
8246	9.28928	4.53305	6.10602
8247	9.28573	4.41574	6.07155
8248	9.28209	4.2851	6.03288
8249	9.27843	4.22719	6.01393
8250	9.27478	4.25779	6.01935
8251	9.27118	4.27434	6.02118
8252	9.26766	4.3049	6.02689
8253	9.26422	4.29992	6.02301
8254	9.26085	4.2986	6.02009
8255	9.25756	4.29861	6.0176
8256	9.25432	4.29642	6.01455
8257	9.25113	4.26449	6.00339
8258	9.24799	4.23766	5.99357
8259	9.24489	4.22098	5.98655
8260	9.24182	4.19631	5.97738
8261	9.23878	4.17977	5.97042
8262	9.23575	4.16312	5.96346
8263	9.23274	4.1253	5.9507
8264	9.22974	4.07401	5.93419
8265	9.22672	4.03216	5.92019
8266	9.22369	4.02076	5.91451
8267	9.22063	4.00657	5.90812
8268	9.21753	4.02147	5.90966
8269	9.21439	4.04353	5.91321
8270	9.21119	4.08548	5.92222
8271	9.20794	4.11322	5.92738
8272	9.20462	4.15808	5.93717
8273	9.20125	4.20148	5.94659
8274	9.19782	4.29846	5.97068
8275	9.19436	4.31774	5.97366
8276	9.19088	4.34149	5.97767
8277	9.18739	4.34545	5.97629
8278	9.18393	4.31607	5.96573
8279	9.1805	4.29056	5.95616
8280	9.17712	4.26851	5.94754
8281	9.17381	4.28423	5.94932
8282	9.17057	4.27667	5.94487
8283	9.1674	4.26591	5.93953
8284	9.1643	4.27581	5.93989
8285	9.16126	4.29801	5.94373
8286	9.15827	4.30241	5.94277
8287	9.15533	4.30299	5.94077
8288	9.15242	4.294	5.93616
8289	9.14955	4.29391	5.93398
8290	9.1467	4.30699	5.93545
8291	9.14389	4.34169	5.94291
8292	9.14109	4.37056	5.94886
8293	9.13832	4.39791	5.95442
8294	9.13557	4.41561	5.95737
8295	9.13285	4.43189	5.95994
8296	9.13015	4.4475	5.96235
8297	9.12748	4.45311	5.96204
8298	9.12485	4.45547	5.96086
8299	9.12225	4.43806	5.95428
8300	9.11971	4.42683	5.94936
8301	9.11721	4.41519	5.94437
8302	9.11475	4.38298	5.93377
8303	9.11234	4.34738	5.9222
8304	9.10997	4.3209	5.91313
8305	9.10764	4.29625	5.90458
8306	9.10532	4.28141	5.89873
8307	9.10302	4.26734	5.89312
8308	9.10072	4.24384	5.88492
8309	9.09841	4.22768	5.8787
8310	9.09608	4.20346	5.87026
8311	9.09371	4.1866	5.86378
8312	9.0913	4.15943	5.85447
8313	9.08884	4.11654	5.84076
8314	9.08633	4.16066	5.85078
8315	9.08376	4.21795	5.86461
8316	9.08113	4.23858	5.86844
8317	9.07843	4.27134	5.87548
8318	9.07567	4.27436	5.87439
8319	9.07286	4.23399	5.8613
8320	9.06999	4.21363	5.85353
8321	9.06709	4.16819	5.83889
8322	9.06417	4.13706	5.82805
8323	9.06122	4.10759	5.81767
8324	9.05827	4.06757	5.80438
8325	9.0553	4.02666	5.79078
8326	9.05231	4.00448	5.78228
8327	9.0493	3.97749	5.77247
8328	9.04625	3.97467	5.76924
8329	9.04316	3.91768	5.75121
8330	9.04001	3.87234	5.73617
8331	9.0368	3.85941	5.72996
8332	9.03353	3.85233	5.72537
8333	9.03018	3.85588	5.72367
8334	9.02675	3.85938	5.72193
8335	9.02324	3.83363	5.71213
8336	9.01965	3.81332	5.70368
8337	9.01598	3.80418	5.69823
8338	9.01222	3.79892	5.69381
8339	9.00839	3.82502	5.69793
8340	9.0045	3.87162	5.70771
8341	9.00053	3.97275	5.73248
8342	8.99652	3.95549	5.72499
8343	8.99245	3.92672	5.71402
8344	8.98835	3.89528	5.70226
8345	8.98423	3.83153	5.68159
8346	8.98011	3.75393	5.65699
8347	8.976	3.71316	5.6424
8348	8.9719	3.68049	5.63009
8349	8.96781	3.67606	5.62554
8350	8.96373	3.64598	5.61404
8351	8.95964	3.60304	5.59895
8352	8.95553	3.58131	5.58961
8353	8.9514	3.48414	5.55961
8354	8.94722	3.51644	5.56481
8355	8.94299	3.49456	5.55547
8356	8.9387	3.47416	5.54636
8357	8.93435	3.36666	5.51337
8358	8.92992	3.25844	5.47985
8359	8.92542	3.10634	5.43417
8360	8.92084	3.03697	5.41088
8361	8.91617	3.02556	5.40356
8362	8.9114	3.07757	5.41367
8363	8.90652	3.20619	5.44488
8364	8.90151	3.40293	5.49497
8365	8.89635	3.50239	5.51866
8366	8.89105	3.42811	5.49451
8367	8.88564	3.34834	5.46831
8368	8.88012	3.18949	5.42029
8369	8.87455	3.03911	5.37421
8370	8.86896	2.96888	5.34997
8371	8.86335	2.91096	5.32925
8372	8.85775	2.85413	5.30883
8373	8.85215	2.80581	5.29072
8374	8.84652	2.74097	5.26808
8375	8.84085	2.70266	5.25261
8376	8.83511	2.66689	5.23784
8377	8.82928	2.60236	5.21512
8378	8.82334	2.55531	5.19702
8379	8.81729	2.54924	5.19007
8380	8.81111	2.52237	5.17745
8381	8.8048	2.51843	5.17096
8382	8.79836	2.47925	5.15479
8383	8.79178	2.43694	5.13756
8384	8.78508	2.44674	5.13448
8385	8.77826	2.50201	5.1439
8386	8.77133	2.64143	5.17645
8387	8.7643	2.73473	5.19661
8388	8.75718	2.78156	5.20395
8389	8.75	2.83176	5.2121
8390	8.74278	2.87099	5.21725
8391	8.73555	2.86934	5.21119
8392	8.72835	2.87072	5.20588
8393	8.72121	2.87173	5.20051
8394	8.71417	2.85243	5.18964
8395	8.70724	2.83013	5.17797
8396	8.70045	2.81593	5.16859
8397	8.69379	2.78746	5.1554
8398	8.68728	2.81404	5.15735
8399	8.6809	2.81962	5.1538
8400	8.67466	2.80322	5.14429
8401	8.66853	2.81146	5.14156
8402	8.66252	2.79527	5.13228
8403	8.6566	2.78434	5.12445
8404	8.65078	2.7741	5.11688
8405	8.64504	2.75676	5.10743
8406	8.63938	2.77747	5.10843
8407	8.63379	2.79175	5.10783
8408	8.62826	2.75835	5.09422
8409	8.62279	2.7697	5.09276
8410	8.61737	2.82777	5.10427
8411	8.612	2.86191	5.10941
8412	8.60669	2.86283	5.10546
8413	8.60141	2.86654	5.10224
8414	8.59619	2.84121	5.09112
8415	8.59102	2.80875	5.07798
8416	8.58591	2.75643	5.05941
8417	8.58086	2.71985	5.04511
8418	8.57588	2.68575	5.03155
8419	8.57095	2.65209	5.01813
8420	8.56607	2.62822	5.00742
8421	8.56123	2.60442	4.99678
8422	8.55641	2.56104	4.98078
8423	8.55161	2.52385	4.96642
8424	8.54681	2.48914	4.95273
8425	8.542	2.47436	4.94449
8426	8.53716	2.46305	4.93722
8427	8.53229	2.45138	4.92984
8428	8.52737	2.43047	4.9199
8429	8.52241	2.41641	4.91178
8430	8.5174	2.38509	4.8989
8431	8.51232	2.36959	4.89026
8432	8.5072	2.3478	4.87989
8433	8.50202	2.33517	4.87197
8434	8.49678	2.33434	4.86726
8435	8.4915	2.33635	4.86332
8436	8.48616	2.34825	4.86207
8437	8.48078	2.35006	4.85807
8438	8.47535	2.32088	4.84553
8439	8.46989	2.29621	4.83411
8440	8.46439	2.27172	4.82272
8441	8.45887	2.23824	4.80883
8442	8.45333	2.22361	4.80004
8443	8.44777	2.22163	4.79475
8444	8.4422	2.21244	4.78751
8445	8.43661	2.21053	4.78224
8446	8.43101	2.19098	4.77216
8447	8.42539	2.17814	4.76385
8448	8.41976	2.16676	4.75594
8449	8.41412	2.15546	4.74804
8450	8.40846	2.14345	4.73994
8451	8.40278	2.1228	4.72946
8452	8.3971	2.11982	4.72378
8453	8.39141	2.11092	4.71652
8454	8.3857	2.11078	4.71163
8455	8.38	2.11255	4.7073
8456	8.37428	2.11401	4.70288
8457	8.36856	2.10563	4.69578
8458	8.36284	2.09635	4.6884
8459	8.35712	2.09787	4.68397
8460	8.3514	2.10921	4.68227
8461	8.34569	2.0924	4.6729
8462	8.33999	2.07123	4.66227
8463	8.3343	2.06036	4.65445
8464	8.32863	2.05973	4.64947
8465	8.32298	2.04081	4.63952
8466	8.31734	2.01923	4.6288
8467	8.31173	2.00736	4.62073
8468	8.30613	1.99639	4.61295
8469	8.30055	1.9754	4.60244
8470	8.29498	1.95256	4.5914
8471	8.28943	1.92938	4.58026
8472	8.28389	1.90519	4.56884
8473	8.27835	1.87208	4.55497
8474	8.27281	1.85641	4.54584
8475	8.26727	1.83383	4.53486
8476	8.26173	1.80886	4.52319
8477	8.25617	1.77347	4.50864
8478	8.2506	1.73666	4.49365
8479	8.24501	1.70789	4.48083
8480	8.23939	1.66244	4.46343
8481	8.23375	1.64277	4.453
8482	8.22807	1.6178	4.44116
8483	8.22235	1.59129	4.42884
8484	8.21658	1.56308	4.41603
8485	8.21077	1.51731	4.39834
8486	8.2049	1.50588	4.38997
8487	8.19898	1.47069	4.37512
8488	8.193	1.43268	4.35939
8489	8.18697	1.42146	4.35094
8490	8.18087	1.37779	4.33361
8491	8.17471	1.3655	4.32474
8492	8.16849	1.33079	4.30976
8493	8.16221	1.30981	4.29844
8494	8.15586	1.27238	4.28258
8495	8.14946	1.2407	4.26821
8496	8.14299	1.19934	4.25114
8497	8.13646	1.14718	4.23102
8498	8.12988	1.11356	4.21589
8499	8.12324	1.09082	4.20373
8500	8.11653	1.04101	4.18413
8501	8.10977	1.00601	4.16845
8502	8.10294	0.974565	4.15372
8503	8.09604	0.952506	4.14152
8504	8.08908	0.921337	4.12679
8505	8.08205	0.879777	4.10914
8506	8.07494	0.857065	4.09655
8507	8.06777	0.85073	4.08843
8508	8.06052	0.883559	4.09103
8509	8.05321	0.874617	4.08228
8510	8.04584	0.865925	4.07346
8511	8.0384	0.830463	4.05726
8512	8.03091	0.817665	4.04715
8513	8.02337	0.779939	4.03024
8514	8.01581	0.747056	4.01454
8515	8.00821	0.714508	3.99892
8516	8.0006	0.671571	3.98042
8517	7.99297	0.627214	3.96148
8518	7.98534	0.602827	3.94795
8519	7.97768	0.726683	3.97505
8520	7.97001	0.943183	4.02796
8521	7.96233	1.23501	4.10188
8522	7.95463	1.50164	4.1693
8523	7.94693	1.71754	4.22298
8524	7.93927	1.78796	4.23686
8525	7.93169	1.82752	4.24202
8526	7.92426	1.9016	4.25666
8527	7.91704	1.94899	4.26424
8528	7.91009	1.9527	4.25999
