Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]
689	20	0	20	20	0	20	20	0	20
690	20	0	20	20	0	20	20	0	20
691	20	0	20	20	0	20	20	0	20
692	20	0	20	20	0	20	20	0	20
693	20	0	20	20	0	20	20	0	20
694	20	0	20	20	0	20	20	0	20
695	20	0	20	20	0	20	20	0	20
696	20	0	20	20	0	20	20	0	20
697	20	0	20	20	0	20	20	0	20
698	20	0	20	20	0	20	20	0	20
699	20	0	20	20	0	20	20	0	20
700	20	0	20	20	0	20	20	0	20
701	20	0	20	20	0	20	20	0	20
702	20	0	20	20	0	20	20	0	20
703	20	0	20	20	0	20	20	0	20
704	20	0	20	20	0	20	20	0	20
705	20	0	20	20	0	20	20	0	20
706	20	0	20	20	0	20	20	0	20
707	20	0	20	20	0	20	20	0	20
708	20	0	20	20	0	20	20	0	20
709	20	0	20	20	0	20	20	0	20
710	20	0	20	20	0	20	20	0	20
711	20	0	20	20	0	20	20	0	20
712	20	0	20	20	0	20	20	0	20
713	20	0	20	20	0	20	20	0	20
714	20	0	20	20	0	20	20	0	20
715	20	0	20	20	0	20	20	0	20
716	20	0	20	20	0	20	20	0	20
717	20	0	20	20	0	20	20	0	20
718	20	0	20	20	0	20	20	0	20
719	20	0	20	20	0	20	20	0	20
720	20	0	20	20	0	20	20	0	20
721	20	0	20	20	0	20	20	0	20
722	20	0	20	20	0	20	20	0	20
723	20	0	20	20	0	20	20	0	20
724	20	0	20	20	0	20	20	0	20
725	20	0	20	20	0	20	20	0	20
726	20	0	20	20	0	20	20	0	20
727	20	0	20	20	0	20	20	0	20
728	20	0	20	20	0	20	20	0	20
729	20	0	20	20	0	20	20	0	20
730	20	0	20	20	0	20	20	0	20
731	20	0	20	20	0	20	20	0	20
732	20	0	20	20	0	20	20	0	20
733	20	0	20	20	0	20	20	0	20
734	20	0	20	20	0	20	20	0	20
735	20	0	20	20	0	20	20	0	20
736	20	0	20	20	0	20	20	0	20
737	20	0	20	20	0	20	20	0	20
738	20	0	20	20	0	20	20	0	20
739	20	0	20	20	0	20	20	0	20
740	20	0	20	20	0	20	20	0	20
741	20	0	20	20	0	20	20	0	20
742	20	0	20	20	0	20	20	0	20
743	20	0	20	20	0	20	20	0	20
744	20.0041	0.0102697	20	20	-0.00469954	20.0019	20	0	20
745	22.8417	6.42702	20.2709	20.2714	-0.0231176	20.2807	20	0	20
746	22.9643	6.43451	20.3905	20.3906	-0.016568	20.3973	20	0	20
747	23.0567	6.43801	20.4815	20.4816	-0.0134134	20.487	20	0	20
748	23.1343	6.43973	20.5584	20.5585	-0.0117627	20.5632	20	0	20
749	23.2037	6.44076	20.6274	20.6274	-0.0108001	20.6318	20	0	20
750	23.2683	6.44137	20.6917	20.6917	-0.010214	20.6958	20.0012	0.00296494	20
751	23.33	6.44175	20.7533	20.7531	-0.00985651	20.7571	21.7761	4.01742	20.1691
752	23.3899	6.44199	20.8131	20.8129	-0.00963233	20.8167	24.2172	9.37537	20.467
753	23.4485	6.44214	20.8717	20.8715	-0.00948476	20.8753	26.1293	13.3434	20.7919
754	23.5064	6.44223	20.9295	20.9294	-0.00938483	20.9332	26.3332	13.3576	20.9901
755	23.5638	6.4423	20.9869	20.9868	-0.00931451	20.9905	26.4847	13.3279	21.1536
756	23.6208	6.44235	21.0438	21.0438	-0.00926191	21.0475	25.508	10.7936	21.1905
757	23.6775	6.4424	21.1005	21.1005	-0.00921877	21.1042	25.6013	10.8106	21.2771
758	23.7339	6.44243	21.157	21.157	-0.00918056	21.1606	26.8225	13.3622	21.4776
759	23.7902	6.44247	21.2132	21.2132	-0.0091455	21.2169	26.9648	13.3651	21.6188
760	23.8462	6.4425	21.2692	21.2692	-0.00911272	21.2729	27.0836	13.3356	21.7494
761	23.9021	6.44253	21.325	21.3251	-0.00908133	21.3287	25.3996	9.23581	21.7053
762	23.9577	6.44256	21.3807	21.3807	-0.00905059	21.3843	23.1412	4.03041	21.5291
763	24.0132	6.44259	21.4361	21.4361	-0.00902017	21.4398	21.3303	0.0147024	21.3245
764	24.0685	6.44262	21.4914	21.4914	-0.0089901	21.495	21.2503	0.0123535	21.2453
765	24.1236	6.44265	21.5465	21.5465	-0.00896034	21.5501	21.2025	0.00683869	21.1998
766	24.1785	6.44268	21.6014	21.6014	-0.00893078	21.605	21.1732	0.00361842	21.1718
767	24.2332	6.44271	21.6561	21.6561	-0.00890135	21.6597	21.1547	0.00236715	21.1538
768	24.2878	6.44274	21.7107	21.7107	-0.00887203	21.7142	21.1424	0.00165605	21.1417
769	24.3421	6.44277	21.765	21.765	-0.00884283	21.7686	21.1336	0.00122861	21.1331
770	24.3963	6.4428	21.8192	21.8192	-0.00881373	21.8227	21.1269	0.000967155	21.1265
771	24.4503	6.44283	21.8732	21.8732	-0.00878474	21.8767	21.1214	0.000809953	21.1211
772	24.5042	6.44286	21.927	21.927	-0.00875585	21.9305	21.1167	0.000716902	21.1164
773	24.5578	6.44288	21.9807	21.9807	-0.00872705	21.9842	21.1125	0.00066394	21.1122
774	24.6113	6.44291	22.0342	22.0342	-0.00869835	22.0376	21.1092	0.0024401	21.1083
775	24.6646	6.44294	22.0875	22.0875	-0.00866974	22.0909	22.8808	4.01837	21.2734
776	24.7178	6.44297	22.1406	22.1406	-0.00864123	22.144	25.302	9.33505	21.5679
777	24.7707	6.443	22.1935	22.1935	-0.00861282	22.197	27.228	13.3481	21.8888
778	24.8235	6.44303	22.2463	22.2463	-0.00858449	22.2497	27.4267	13.3585	22.0833
779	24.8761	6.44305	22.2989	22.2989	-0.00855626	22.3023	27.5872	13.36	22.2432
780	24.9286	6.44308	22.3513	22.3513	-0.00852812	22.3547	26.5947	10.7945	22.2769
781	24.9808	6.44311	22.4036	22.4036	-0.00850008	22.407	26.7133	10.8828	22.3601
782	25.0329	6.44314	22.4557	22.4557	-0.00847212	22.4591	27.9007	13.3607	22.5564
783	25.0848	6.44317	22.5076	22.5076	-0.00844426	22.511	28.0407	13.3657	22.6944
784	25.1366	6.44319	22.5593	22.5593	-0.00841649	22.5627	28.1624	13.3524	22.8214
785	25.1882	6.44322	22.6109	22.6109	-0.00838882	22.6143	26.514	9.35019	22.774
786	25.2396	6.44325	22.6623	22.6623	-0.00836123	22.6656	24.211	4.04108	22.5945
787	25.2908	6.44328	22.7135	22.7135	-0.00833373	22.7169	22.3936	0.0179435	22.3864
788	25.3419	6.4433	22.7646	22.7646	-0.00830633	22.7679	22.3081	0.0105153	22.3039
789	25.3928	6.44333	22.8155	22.8155	-0.00827901	22.8188	22.2575	0.00655656	22.2548
790	25.4436	6.44336	22.8662	22.8662	-0.00825178	22.8695	22.2249	0.00426929	22.2232
791	25.4941	6.44339	22.9168	22.9168	-0.00822465	22.9201	22.2029	0.00299163	22.2017
792	25.5445	6.44341	22.9672	22.9672	-0.0081976	22.9705	22.1871	0.00224242	22.1862
793	25.5948	6.44344	23.0174	23.0174	-0.00817064	23.0207	22.1748	0.0017858	22.174
794	25.6448	6.44347	23.0675	23.0675	-0.00814377	23.0707	22.1646	0.0015193	22.164
795	25.6948	6.44349	23.1174	23.1174	-0.00811699	23.1206	22.1558	0.00136633	22.1553
796	25.7445	6.44352	23.1671	23.1671	-0.0080903	23.1703	22.1477	0.00127545	22.1472
797	25.7941	6.44355	23.2167	23.2167	-0.00806369	23.2199	22.1401	0.00121994	22.1396
798	25.8435	6.44357	23.2661	23.2661	-0.00803717	23.2693	22.1344	0.00536217	22.1322
799	25.8928	6.4436	23.3153	23.3153	-0.00801074	23.3185	23.9057	4.02814	22.2944
800	25.9419	6.44363	23.3644	23.3644	-0.0079844	23.3676	26.3263	9.35211	22.5854
801	25.9908	6.44365	23.4133	23.4133	-0.00795814	23.4165	28.2433	13.3501	22.9033
802	26.0396	6.44368	23.4621	23.4621	-0.00793197	23.4653	28.4379	13.3591	23.0942
803	26.0882	6.44371	23.5107	23.5107	-0.00790589	23.5139	28.5889	13.3453	23.2508
804	26.1366	6.44373	23.5591	23.5591	-0.00787989	23.5623	27.5982	10.7939	23.2806
805	26.1849	6.44376	23.6074	23.6074	-0.00785397	23.6106	27.7296	10.9219	23.3608
806	26.2331	6.44378	23.6555	23.6556	-0.00782815	23.6587	28.8984	13.3613	23.5539
807	26.281	6.44381	23.7035	23.7035	-0.0078024	23.7066	29.0351	13.3662	23.6886
808	26.3289	6.44383	23.7513	23.7513	-0.00777674	23.7544	29.1589	13.3665	23.8123
809	26.3765	6.44386	23.799	23.799	-0.00775117	23.8021	27.502	9.35083	23.7617
810	26.424	6.44389	23.8465	23.8465	-0.00772568	23.8496	25.1804	4.00358	23.579
811	26.4714	6.44391	23.8938	23.8938	-0.00770027	23.8969	23.3746	0.0180144	23.3674
812	26.5186	6.44394	23.941	23.941	-0.00767495	23.9441	23.2861	0.0111412	23.2817
813	26.5656	6.44396	23.988	23.988	-0.00764971	23.9911	23.2321	0.00702428	23.2293
814	26.6125	6.44399	24.0349	24.0349	-0.00762455	24.0379	23.1966	0.00481466	23.1947
815	26.6592	6.44401	24.0816	24.0816	-0.00759948	24.0847	23.1716	0.00353988	23.1702
816	26.7058	6.44404	24.1282	24.1282	-0.00757449	24.1312	23.1526	0.0027732	23.1514
817	26.7522	6.44406	24.1746	24.1746	-0.00754958	24.1776	23.137	0.00231096	23.1361
818	26.7985	6.44409	24.2208	24.2208	-0.00752475	24.2239	23.1237	0.00204197	23.1229
819	26.8446	6.44411	24.2669	24.267	-0.00750001	24.27	23.1116	0.00188361	23.1109
820	26.8906	6.44414	24.3129	24.3129	-0.00747534	24.3159	23.1004	0.00178856	23.0997
821	26.9364	6.44416	24.3587	24.3587	-0.00745076	24.3617	23.0896	0.00173039	23.0889
822	26.982	6.44419	24.4044	24.4044	-0.00742626	24.4073	23.0796	0.00288855	23.0784
823	27.0275	6.44421	24.4499	24.4499	-0.00740183	24.4528	24.8794	4.10579	23.2371
824	27.0729	6.44423	24.4952	24.4952	-0.00737749	24.4982	27.2586	9.33343	23.5253
825	27.1181	6.44426	24.5404	24.5404	-0.00735323	24.5434	29.1805	13.3513	23.84
826	27.1632	6.44428	24.5855	24.5855	-0.00732905	24.5884	29.3714	13.3592	24.0277
827	27.2081	6.44431	24.6304	24.6304	-0.00730495	24.6333	29.5263	13.3624	24.1813
828	27.2529	6.44433	24.6751	24.6752	-0.00728092	24.6781	28.5285	10.7995	24.2087
829	27.2975	6.44435	24.7198	24.7198	-0.00725698	24.7227	28.6192	10.8349	24.2852
830	27.342	6.44438	24.7642	24.7642	-0.00723312	24.7671	29.8201	13.3619	24.4753
831	27.3863	6.4444	24.8085	24.8086	-0.00720933	24.8114	29.9536	13.3666	24.607
832	27.4305	6.44443	24.8527	24.8527	-0.00718562	24.8556	30.0677	13.3502	24.7276
833	27.4745	6.44445	24.8967	24.8968	-0.00716199	24.8996	28.4099	9.33981	24.674
834	27.5184	6.44447	24.9406	24.9406	-0.00713844	24.9435	26.1047	4.04135	24.4881
835	27.5622	6.4445	24.9844	24.9844	-0.00711496	24.9872	24.2817	0.0199236	24.2738
836	27.6058	6.44452	25.028	25.028	-0.00709156	25.0308	24.1896	0.0117065	24.1849
837	27.6492	6.44454	25.0714	25.0714	-0.00706824	25.0743	24.1327	0.00750319	24.1297
838	27.6926	6.44457	25.1147	25.1147	-0.007045	25.1176	24.0942	0.00528022	24.0921
839	27.7357	6.44459	25.1579	25.1579	-0.00702183	25.1607	24.0661	0.00399435	24.0645
840	27.7788	6.44461	25.2009	25.2009	-0.00699874	25.2037	24.044	0.00323366	24.0427
841	27.8217	6.44464	25.2438	25.2438	-0.00697572	25.2466	24.0256	0.0027727	24.0245
842	27.8644	6.44466	25.2865	25.2866	-0.00695278	25.2893	24.0093	0.00249989	24.0083
843	27.907	6.44468	25.3291	25.3292	-0.00692992	25.3319	23.9944	0.00234406	23.9935
844	27.9495	6.4447	25.3716	25.3716	-0.00690713	25.3744	23.9803	0.00225315	23.9794
845	27.9918	6.44473	25.4139	25.4139	-0.00688441	25.4167	23.9667	0.00219694	23.9658
846	28.034	6.44475	25.4561	25.4561	-0.00686177	25.4589	23.9765	0.0598351	23.9525
847	28.0761	6.44477	25.4982	25.4982	-0.00683921	25.5009	25.7167	4.02033	24.1085
848	28.118	6.44479	25.5401	25.5401	-0.00681672	25.5428	28.1404	9.3676	24.3934
849	28.1598	6.44482	25.5818	25.5818	-0.0067943	25.5846	30.0463	13.352	24.7055
850	28.2014	6.44484	25.6235	25.6235	-0.00677196	25.6262	30.2348	13.3599	24.8908
851	28.2429	6.44486	25.665	25.665	-0.00674969	25.6677	30.3639	13.3067	25.0412
852	28.2843	6.44488	25.7063	25.7063	-0.00672749	25.709	29.3851	10.7992	25.0655
853	28.3255	6.44491	25.7475	25.7475	-0.00670537	25.7502	29.4638	10.8114	25.1392
854	28.3666	6.44493	25.7886	25.7886	-0.00668332	25.7913	30.6707	13.3606	25.3264
855	28.4076	6.44495	25.8296	25.8296	-0.00666134	25.8322	30.8022	13.367	25.4554
856	28.4484	6.44497	25.8704	25.8704	-0.00663943	25.8731	30.9184	13.3627	25.5733
857	28.4891	6.44499	25.9111	25.9111	-0.0066176	25.9137	29.2121	9.23868	25.5167
858	28.5296	6.44502	25.9516	25.9516	-0.00659583	25.9543	26.9415	4.03327	25.3282
859	28.5701	6.44504	25.992	25.992	-0.00657414	25.9947	25.1197	0.0213344	25.1111
860	28.6103	6.44506	26.0323	26.0323	-0.00655252	26.035	25.024	0.0117347	25.0193
861	28.6505	6.44508	26.0725	26.0725	-0.00653097	26.0751	24.9645	0.00789325	24.9613
862	28.6905	6.4451	26.1125	26.1125	-0.0065095	26.1151	24.9233	0.00569664	24.921
863	28.7304	6.44512	26.1524	26.1524	-0.00648809	26.155	24.8922	0.00432409	24.8905
864	28.7702	6.44514	26.1921	26.1921	-0.00646675	26.1947	24.8673	0.00355565	24.8659
865	28.8098	6.44517	26.2318	26.2318	-0.00644549	26.2343	24.8463	0.00316132	24.8451
866	28.8493	6.44519	26.2712	26.2713	-0.00642429	26.2738	24.8276	0.00292912	24.8264
867	28.8887	6.44521	26.3106	26.3106	-0.00640316	26.3132	24.8101	0.00277831	24.809
868	28.9279	6.44523	26.3498	26.3499	-0.00638211	26.3524	24.7933	0.00268392	24.7923
869	28.9671	6.44525	26.389	26.389	-0.00636112	26.3915	24.777	0.00262767	24.776
870	29.006	6.44527	26.4279	26.4279	-0.0063402	26.4305	24.7753	0.0381555	24.76
871	29.0449	6.44529	26.4668	26.4668	-0.00631935	26.4693	26.5262	4.03227	24.9133
872	29.0836	6.44531	26.5055	26.5055	-0.00629857	26.508	28.9268	9.32742	25.1959
873	29.1222	6.44533	26.5441	26.5441	-0.00627785	26.5466	30.8457	13.3515	25.5051
874	29.1607	6.44535	26.5826	26.5826	-0.00625721	26.5851	31.0318	13.3605	25.6876
875	29.199	6.44537	26.6209	26.6209	-0.00623663	26.6234	31.1734	13.3445	25.8356
876	29.2373	6.4454	26.6591	26.6591	-0.00621612	26.6616	30.1755	10.7959	25.8571
877	29.2754	6.44542	26.6972	26.6972	-0.00619568	26.6997	30.2826	10.8847	25.9287
878	29.3133	6.44544	26.7352	26.7352	-0.00617531	26.7376	31.4584	13.3631	26.1132
879	29.3512	6.44546	26.773	26.773	-0.006155	26.7755	31.5864	13.3675	26.2394
880	29.3889	6.44548	26.8107	26.8107	-0.00613476	26.8132	31.6951	13.3507	26.3548
881	29.4265	6.4455	26.8483	26.8483	-0.00611458	26.8508	30.0066	9.27733	26.2957
882	29.464	6.44552	26.8858	26.8858	-0.00609447	26.8882	27.7208	4.03988	26.1048
883	29.5013	6.44554	26.9231	26.9231	-0.00607443	26.9256	25.893	0.0200643	25.885
884	29.5386	6.44556	26.9603	26.9603	-0.00605446	26.9628	25.7958	0.0122769	25.7909
885	29.5757	6.44558	26.9974	26.9974	-0.00603455	26.9999	25.7337	0.00837183	25.7303
886	29.6126	6.4456	27.0344	27.0344	-0.0060147	27.0368	25.6899	0.00614022	25.6874
887	29.6495	6.44562	27.0713	27.0713	-0.00599492	27.0737	25.6564	0.00483968	25.6545
888	29.6862	6.44564	27.108	27.108	-0.00597521	27.1104	25.6292	0.00406494	25.6275
889	29.7229	6.44566	27.1446	27.1446	-0.00595556	27.147	25.6056	0.00361412	25.6041
890	29.7594	6.44568	27.1811	27.1811	-0.00593597	27.1835	25.5842	0.00335214	25.5829
891	29.7957	6.4457	27.2175	27.2175	-0.00591645	27.2198	25.5642	0.00319371	25.5629
892	29.832	6.44571	27.2537	27.2537	-0.00589699	27.2561	25.5449	0.00309559	25.5436
893	29.8681	6.44573	27.2899	27.2899	-0.0058776	27.2922	25.526	0.00303519	25.5248
894	29.9042	6.44575	27.3259	27.3259	-0.00585827	27.3282	25.5151	0.0218152	25.5064
895	29.9401	6.44577	27.3618	27.3618	-0.00583901	27.3641	27.2934	4.09043	25.6572
896	29.9759	6.44579	27.3975	27.3976	-0.0058198	27.3999	29.7112	9.43441	25.9374
897	30.0115	6.44581	27.4332	27.4332	-0.00580067	27.4355	31.5854	13.3526	26.2443
898	30.0471	6.44583	27.4687	27.4688	-0.00578159	27.4711	31.7682	13.3603	26.4241
899	30.0825	6.44585	27.5042	27.5042	-0.00576258	27.5065	31.904	13.3358	26.5697
900	30.1178	6.44587	27.5395	27.5395	-0.00574363	27.5418	30.907	10.7954	26.5888
901	30.153	6.44589	27.5747	27.5747	-0.00572474	27.577	30.9888	10.8275	26.6578
902	30.1881	6.44591	27.6098	27.6098	-0.00570591	27.612	32.1856	13.3638	26.8401
903	30.2231	6.44592	27.6447	27.6447	-0.00568715	27.647	32.3109	13.3676	26.9639
904	30.2579	6.44594	27.6796	27.6796	-0.00566844	27.6818	32.4159	13.3473	27.077
905	30.2927	6.44596	27.7143	27.7143	-0.0056498	27.7166	30.7409	9.31349	27.0155
906	30.3273	6.44598	27.7489	27.7489	-0.00563122	27.7512	28.4373	4.03868	26.8218
907	30.3618	6.446	27.7834	27.7834	-0.0056127	27.7857	26.6098	0.0246901	26.5999
908	30.3962	6.44602	27.8178	27.8178	-0.00559425	27.8201	26.5085	0.0130212	26.5033
909	30.4305	6.44604	27.8521	27.8521	-0.00557585	27.8543	26.4439	0.0087259	26.4404
910	30.4647	6.44605	27.8863	27.8863	-0.00555751	27.8885	26.3978	0.00652682	26.3952
911	30.4987	6.44607	27.9203	27.9203	-0.00553924	27.9225	26.3622	0.0052309	26.3601
912	30.5327	6.44609	27.9542	27.9543	-0.00552102	27.9565	26.3327	0.00446435	26.3309
913	30.5665	6.44611	27.9881	27.9881	-0.00550286	27.9903	26.3067	0.00400274	26.3051
914	30.6002	6.44613	28.0218	28.0218	-0.00548477	28.024	26.2829	0.00372403	26.2814
915	30.6339	6.44614	28.0554	28.0554	-0.00546673	28.0576	26.2605	0.00355927	26.259
916	30.6674	6.44616	28.0889	28.0889	-0.00544875	28.0911	26.2389	0.00346264	26.2375
917	30.7008	6.44618	28.1223	28.1223	-0.00543083	28.1245	26.2178	0.00340353	26.2165
918	30.734	6.4462	28.1556	28.1556	-0.00541297	28.1577	26.1981	0.00601239	26.1957
919	30.7672	6.44622	28.1887	28.1887	-0.00539517	28.1909	27.9542	4.02467	26.3443
920	30.8003	6.44623	28.2218	28.2218	-0.00537743	28.2239	30.3595	9.34349	26.6221
921	30.8332	6.44625	28.2547	28.2547	-0.00535975	28.2569	32.2676	13.3522	26.9267
922	30.8661	6.44627	28.2876	28.2876	-0.00534212	28.2897	32.449	13.3612	27.1045
923	30.8988	6.44629	28.3203	28.3203	-0.00532455	28.3224	32.5732	13.3135	27.2478
924	30.9315	6.4463	28.3529	28.3529	-0.00530704	28.3551	31.5824	10.7949	27.2645
925	30.964	6.44632	28.3855	28.3855	-0.00528959	28.3876	31.6669	10.839	27.3313
926	30.9964	6.44634	28.4179	28.4179	-0.0052722	28.42	32.8582	13.3662	27.5117
927	31.0287	6.44636	28.4502	28.4502	-0.00525486	28.4523	32.9806	13.3683	27.6332
928	31.0609	6.44637	28.4824	28.4824	-0.00523758	28.4845	33.0826	13.3467	27.744
929	31.093	6.44639	28.5145	28.5145	-0.00522035	28.5166	31.4125	9.33056	27.6803
930	31.125	6.44641	28.5464	28.5465	-0.00520319	28.5485	29.0845	4.00005	27.4845
931	31.1569	6.44643	28.5783	28.5783	-0.00518607	28.5804	27.2689	0.0218363	27.2602
932	31.1887	6.44644	28.6101	28.6101	-0.00516902	28.6122	27.1666	0.0130088	27.1614
933	31.2204	6.44646	28.6418	28.6418	-0.00515202	28.6438	27.1	0.00906146	27.0964
934	31.2519	6.44648	28.6733	28.6734	-0.00513508	28.6754	27.0517	0.0068842	27.049
935	31.2834	6.44649	28.7048	28.7048	-0.00511819	28.7069	27.0138	0.00559858	27.0116
936	31.3148	6.44651	28.7362	28.7362	-0.00510136	28.7382	26.9821	0.00477592	26.9802
937	31.346	6.44653	28.7674	28.7674	-0.00508458	28.7695	26.9542	0.00433515	26.9525
938	31.3772	6.44654	28.7986	28.7986	-0.00506786	28.8006	26.9284	0.004077	26.9268
939	31.4083	6.44656	28.8296	28.8296	-0.0050512	28.8317	26.9039	0.00391073	26.9024
940	31.4392	6.44658	28.8606	28.8606	-0.00503458	28.8626	26.8802	0.0038087	26.8787
941	31.4701	6.44659	28.8914	28.8914	-0.00501803	28.8934	26.857	0.00374802	26.8555
942	31.5008	6.44661	28.9222	28.9222	-0.00500153	28.9242	26.8365	0.00954215	26.8327
943	31.5315	6.44663	28.9528	28.9528	-0.00498508	28.9548	28.5893	4.0254	26.9791
944	31.562	6.44664	28.9834	28.9834	-0.00496868	28.9854	30.9907	9.33934	27.255
945	31.5925	6.44666	29.0138	29.0138	-0.00495234	29.0158	32.8988	13.3534	27.5575
946	31.6228	6.44668	29.0442	29.0442	-0.00493606	29.0461	33.0778	13.3616	27.7332
947	31.6531	6.44669	29.0744	29.0744	-0.00491983	29.0764	33.2202	13.3643	27.8745
948	31.6832	6.44671	29.1046	29.1046	-0.00490365	29.1065	32.2082	10.7967	27.8895
949	31.7133	6.44672	29.1346	29.1346	-0.00488752	29.1366	32.284	10.8248	27.9541
950	31.7432	6.44674	29.1645	29.1646	-0.00487145	29.1665	33.4788	13.3665	28.1322
951	31.7731	6.44676	29.1944	29.1944	-0.00485543	29.1963	33.5992	13.3686	28.2517
952	31.8029	6.44677	29.2241	29.2242	-0.00483946	29.2261	33.6984	13.3449	28.3605
953	31.8325	6.44679	29.2538	29.2538	-0.00482355	29.2557	32.0216	9.31725	28.2947
954	31.8621	6.4468	29.2834	29.2834	-0.00480768	29.2853	29.7124	4.03875	28.0969
955	31.8915	6.44682	29.3128	29.3128	-0.00479187	29.3147	27.8802	0.0231701	27.871
956	31.9209	6.44684	29.3422	29.3422	-0.00477611	29.3441	27.7757	0.0135201	27.7703
957	31.9502	6.44685	29.3714	29.3714	-0.00476041	29.3734	27.7071	0.0095387	27.7033
958	31.9794	6.44687	29.4006	29.4006	-0.00474475	29.4025	27.6566	0.00718459	27.6537
959	32.0084	6.44688	29.4297	29.4297	-0.00472915	29.4316	27.6168	0.00589696	27.6144
960	32.0374	6.4469	29.4587	29.4587	-0.0047136	29.4606	27.5831	0.0051412	27.5811
961	32.0663	6.44691	29.4875	29.4875	-0.0046981	29.4894	27.5531	0.0046736	27.5512
962	32.0951	6.44693	29.5163	29.5163	-0.00468265	29.5182	27.5253	0.0043969	27.5236
963	32.1238	6.44694	29.545	29.545	-0.00466725	29.5469	27.4988	0.00423435	27.4971
964	32.1524	6.44696	29.5736	29.5736	-0.0046519	29.5755	27.4732	0.00413508	27.4715
965	32.1809	6.44698	29.6021	29.6021	-0.0046366	29.604	27.448	0.00407007	27.4464
966	32.2093	6.44699	29.6305	29.6305	-0.00462135	29.6324	27.4367	0.0376936	27.4216
967	32.2377	6.44701	29.6588	29.6589	-0.00460615	29.6607	29.1771	4.02729	27.5662
968	32.2659	6.44702	29.6871	29.6871	-0.00459101	29.6889	31.5854	9.36342	27.8401
969	32.294	6.44704	29.7152	29.7152	-0.00457591	29.717	33.4821	13.3536	28.1407
970	32.3221	6.44705	29.7432	29.7432	-0.00456086	29.7451	33.6587	13.3612	28.3142
971	32.35	6.44707	29.7712	29.7712	-0.00454586	29.773	33.7968	13.3579	28.4536
972	32.3779	6.44708	29.799	29.799	-0.00453091	29.8009	32.7867	10.7997	28.4668
973	32.4056	6.4471	29.8268	29.8268	-0.00451601	29.8286	32.8657	10.8406	28.5294
974	32.4333	6.44711	29.8545	29.8545	-0.00450116	29.8563	34.0518	13.3652	28.7057
975	32.4609	6.44713	29.8821	29.8821	-0.00448636	29.8839	34.171	13.369	28.8234
976	32.4884	6.44714	29.9095	29.9096	-0.00447161	29.9113	34.2776	13.3683	28.9303
977	32.5158	6.44716	29.9369	29.937	-0.0044569	29.9387	32.6027	9.34975	28.8628
978	32.5431	6.44717	29.9643	29.9643	-0.00444224	29.966	30.2816	4.0459	28.6632
979	32.5703	6.44718	29.9915	29.9915	-0.00442763	29.9932	28.4438	0.0218476	28.4351
980	32.5975	6.4472	30.0186	30.0186	-0.00441307	30.0204	28.3385	0.0142846	28.3328
981	32.6245	6.44721	30.0456	30.0456	-0.00439856	30.0474	28.2677	0.00974468	28.2638
982	32.6515	6.44723	30.0726	30.0726	-0.0043841	30.0744	28.2155	0.00751481	28.2125
983	32.6784	6.44724	30.0995	30.0995	-0.00436968	30.1012	28.1739	0.00621337	28.1714
984	32.7051	6.44726	30.1262	30.1262	-0.00435531	30.128	28.1385	0.00544769	28.1363
985	32.7318	6.44727	30.1529	30.1529	-0.00434099	30.1547	28.1066	0.00498781	28.1046
986	32.7584	6.44729	30.1795	30.1795	-0.00432671	30.1813	28.0769	0.00470638	28.075
987	32.7849	6.4473	30.206	30.206	-0.00431248	30.2078	28.0486	0.00453406	28.0467
988	32.8114	6.44731	30.2325	30.2325	-0.0042983	30.2342	28.021	0.00442963	28.0193
989	32.8377	6.44733	30.2588	30.2588	-0.00428416	30.2605	27.9941	0.00436429	27.9923
990	32.864	6.44734	30.285	30.285	-0.00427008	30.2868	27.9997	0.0846403	27.9659
991	32.8901	6.44736	30.3112	30.3112	-0.00425603	30.3129	29.7208	4.03029	28.1087
992	32.9162	6.44737	30.3373	30.3373	-0.00424204	30.339	32.1217	9.35241	28.3808
993	32.9422	6.44738	30.3633	30.3633	-0.00422809	30.365	34.0205	13.3529	28.6794
994	32.9681	6.4474	30.3892	30.3892	-0.00421418	30.3909	34.1963	13.3622	28.8515
995	32.994	6.44741	30.415	30.415	-0.00420032	30.4167	34.2915	13.2562	28.989
996	33.0197	6.44743	30.4407	30.4407	-0.00418651	30.4424	33.3196	10.7986	29.0002
997	33.0454	6.44744	30.4664	30.4664	-0.00417274	30.4681	33.3947	10.8339	29.0612
998	33.0709	6.44745	30.492	30.492	-0.00415902	30.4936	34.5824	13.3668	29.2357
999	33.0964	6.44747	30.5174	30.5175	-0.00414534	30.5191	34.6991	13.3689	29.3516
1000	33.1218	6.44748	30.5428	30.5429	-0.00413171	30.5445	34.7965	13.3495	29.4567
1001	33.1472	6.44749	30.5682	30.5682	-0.00411812	30.5698	33.0859	9.24652	29.3873
1002	33.1724	6.44751	30.5934	30.5934	-0.00410458	30.595	30.7941	4.02059	29.1858
1003	33.1976	6.44752	30.6185	30.6186	-0.00409108	30.6202	28.9654	0.0233495	28.9561
