Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
7773	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.855	35.12	34.848	34.85	1.51E-02	34.85
7774	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.777	35.04	34.771	34.772	1.29E-02	34.772
7775	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.71	34.97	34.704	34.706	1.16E-02	34.706
7776	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.65	34.91	34.644	34.646	1.07E-02	34.646
7777	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.594	34.85	34.589	34.591	1.02E-02	34.591
7778	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.541	34.8	34.536	34.538	9.81E-03	34.538
7779	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.49	34.75	34.485	34.487	9.58E-03	34.487
7780	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.44	34.7	34.435	34.437	9.43E-03	34.437
7781	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.407	34.65	34.387	34.388	8.31E-03	34.388
7782	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.137	34.6	34.391	34.393	-1.02E-02	34.393
7783	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.07	36.18	34.538	34.54	-0.03386	34.54
7784	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.184	38.47	34.791	34.793	-0.043371667	34.793
7785	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.333	40.37	35.035	35.037	-0.031421667	35.037
7786	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.533	40.64	35.195	35.197	-0.019628333	35.197
7787	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.17	40.78	35.282	35.284	-4.80E-03	35.284
7788	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.665	39.84	35.303	35.305	-3.21E-03	35.305
7789	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.157	39.82	35.375	35.377	-0.017625	35.377
7790	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.822	40.91	35.502	35.504	-0.017946667	35.504
7791	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.937	41.07	35.602	35.604	-1.21E-02	35.604
7792	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.245	41.16	35.634	35.636	7.50E-03	35.636
7793	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	38.344	39.61	35.519	35.52	0.031725	35.52
7794	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	36.258	37.35	35.295	35.297	0.041603333	35.297
7795	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.136	35.48	35.077	35.079	0.029886667	35.079
7796	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.952	35.23	34.943	34.945	0.018895	34.945
7797	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.856	35.12	34.848	34.85	1.51E-02	34.85
7798	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.778	35.04	34.771	34.773	1.29E-02	34.773
7799	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.711	34.97	34.705	34.706	1.16E-02	34.706
7800	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.65	34.91	34.645	34.647	1.07E-02	34.647
7801	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.595	34.85	34.589	34.591	1.02E-02	34.591
7802	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.542	34.8	34.537	34.538	9.81E-03	34.538
7803	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.491	34.75	34.486	34.487	9.58E-03	34.487
7804	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.441	34.7	34.436	34.437	9.43E-03	34.437
7805	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	34.408	34.65	34.387	34.389	8.48E-03	34.389
7806	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	35.137	34.6	34.391	34.393	-9.78E-03	34.393
7807	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	37.07	36.18	34.539	34.541	-0.033615	34.541
7808	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.185	38.47	34.791	34.793	-0.043473333	34.793
7809	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.334	40.37	35.036	35.038	-0.031698333	35.038
7810	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.533	40.64	35.196	35.197	-0.019805	35.197
7811	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	40.17	40.78	35.282	35.284	-4.97E-03	35.284
7812	40.58	6.457166667	37.997	37.999	1.63E-03	37.998	39.665	39.84	35.304	35.305	-2.98E-03	35.305
