Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
6394	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6395	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6396	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6397	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6398	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6399	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6400	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6401	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6402	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6403	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6404	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6405	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6406	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6407	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6408	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6409	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6410	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6411	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6412	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6413	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6414	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6415	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6416	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6417	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6418	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6419	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6420	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6421	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6422	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6423	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6424	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6425	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6426	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6427	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6428	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6429	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6430	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6431	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6432	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6433	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6434	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6435	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6436	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6437	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6438	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6439	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6440	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6441	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6442	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6443	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6444	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6445	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6446	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6447	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6448	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6449	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6450	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6451	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6452	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6453	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6454	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6455	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6456	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6457	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6458	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6459	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6460	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6461	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6462	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6463	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6464	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6465	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6466	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6467	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6468	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6469	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6470	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6471	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6472	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6473	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6474	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6475	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6476	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6477	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6478	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6479	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6480	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6481	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6482	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6483	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6484	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6485	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6486	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6487	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6488	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6489	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6490	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6491	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6492	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6493	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6494	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6495	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6496	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6497	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6498	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6499	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6500	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6501	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6502	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6503	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6504	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6505	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6506	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6507	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6508	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6509	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6510	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6511	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6512	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6513	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6514	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6515	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6516	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6517	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6518	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6519	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6520	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6521	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6522	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6523	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6524	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6525	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6526	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6527	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6528	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6529	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6530	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6531	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6532	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6533	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6534	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6535	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6536	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6537	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6538	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6539	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6540	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6541	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6542	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6543	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6544	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6545	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6546	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6547	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6548	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6549	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6550	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6551	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6552	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6553	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6554	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6555	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6556	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6557	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6558	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6559	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6560	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6561	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6562	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6563	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6564	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6565	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6566	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6567	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6568	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6569	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6570	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6571	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6572	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6573	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6574	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6575	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6576	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6577	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6578	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6579	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6580	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6581	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6582	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6583	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6584	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6585	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6586	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6587	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6588	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6589	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6590	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6591	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6592	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6593	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6594	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6595	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6596	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6597	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6598	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6599	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6600	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6601	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6602	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6603	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6604	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6605	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6606	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6607	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6608	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6609	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6610	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6611	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6612	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6613	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6614	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6615	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6616	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6617	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6618	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6619	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6620	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6621	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6622	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6623	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6624	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6625	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6626	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6627	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6628	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6629	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6630	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6631	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6632	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6633	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6634	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6635	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6636	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
6637	40.82	6.45	38.24	38.24	0.00	38.24	39.82	10.81	35.50	35.50	-0.01	35.50
6638	40.82	6.45	38.24	38.24	0.00	38.24	40.91	13.21	35.62	35.62	-0.02	35.63
6639	40.82	6.45	38.24	38.24	0.00	38.24	41.07	13.36	35.72	35.72	-0.02	35.73
6640	40.82	6.45	38.24	38.24	0.00	38.24	41.16	13.37	35.81	35.81	-0.02	35.82
6641	40.82	6.45	38.24	38.24	0.00	38.24	39.61	9.61	35.76	35.76	0.01	35.76
6642	40.82	6.45	38.24	38.24	0.00	38.24	37.35	4.40	35.59	35.59	0.03	35.58
6643	40.82	6.45	38.24	38.24	0.00	38.24	35.48	0.31	35.36	35.36	0.04	35.35
6644	40.82	6.45	38.24	38.24	0.00	38.24	35.23	0.04	35.22	35.22	0.02	35.21
6645	40.82	6.45	38.24	38.24	0.00	38.24	35.12	0.02	35.11	35.11	0.02	35.11
6646	40.82	6.45	38.24	38.24	0.00	38.24	35.04	0.01	35.03	35.03	0.01	35.03
6647	40.82	6.45	38.24	38.24	0.00	38.24	34.97	0.01	34.96	34.96	0.01	34.96
6648	40.82	6.45	38.24	38.24	0.00	38.24	34.91	0.01	34.90	34.90	0.01	34.90
6649	40.82	6.45	38.24	38.24	0.00	38.24	34.85	0.01	34.85	34.85	0.01	34.84
6650	40.82	6.45	38.24	38.24	0.00	38.24	34.80	0.01	34.79	34.79	0.01	34.79
6651	40.82	6.45	38.24	38.24	0.00	38.24	34.75	0.01	34.74	34.74	0.01	34.74
6652	40.82	6.45	38.24	38.24	0.00	38.24	34.70	0.01	34.69	34.69	0.01	34.69
6653	40.82	6.45	38.24	38.24	0.00	38.24	34.65	0.01	34.64	34.64	0.01	34.64
6654	40.82	6.45	38.24	38.24	0.00	38.24	34.60	0.01	34.59	34.59	0.01	34.59
6655	40.82	6.45	38.24	38.24	0.00	38.24	36.18	3.77	34.68	34.68	-0.01	34.68
6656	40.82	6.45	38.24	38.24	0.00	38.24	38.47	8.98	34.88	34.88	-0.03	34.89
6657	40.82	6.45	38.24	38.24	0.00	38.24	40.37	13.08	35.14	35.14	-0.04	35.15
6658	40.82	6.45	38.24	38.24	0.00	38.24	40.64	13.34	35.31	35.31	-0.03	35.32
6659	40.82	6.45	38.24	38.24	0.00	38.24	40.78	13.37	35.43	35.43	-0.02	35.44
6660	40.82	6.45	38.24	38.24	0.00	38.24	39.84	10.96	35.46	35.46	0.00	35.46
