Zeit [min]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	Direktstrahlung - 0 [W/m2]	Direktstrahlung N 90 [W/m2]	Direktstrahlung N 30 [W/m2]	Direktstrahlung N-E 90 [W/m2]	Direktstrahlung N-E 30 [W/m2]	Direktstrahlung E 90 [W/m2]	Direktstrahlung E 30 [W/m2]	Direktstrahlung S-E 90 [W/m2]	Direktstrahlung S-E 30 [W/m2]	Direktstrahlung S 90 [W/m2]	Direktstrahlung S 30 [W/m2]	Direktstrahlung S-W 90 [W/m2]	Direktstrahlung S-W 30 [W/m2]	Direktstrahlung W 90 [W/m2]	Direktstrahlung W 30 [W/m2]	Direktstrahlung N-W 90 [W/m2]	Direktstrahlung N-W 30 [W/m2]	Diffusstrahlung - 0 [W/m2]	Diffusstrahlung N 90 [W/m2]	Diffusstrahlung N 30 [W/m2]	Diffusstrahlung N-E 90 [W/m2]	Diffusstrahlung N-E 30 [W/m2]	Diffusstrahlung E 90 [W/m2]	Diffusstrahlung E 30 [W/m2]	Diffusstrahlung S-E 90 [W/m2]	Diffusstrahlung S-E 30 [W/m2]	Diffusstrahlung S 90 [W/m2]	Diffusstrahlung S 30 [W/m2]	Diffusstrahlung S-W 90 [W/m2]	Diffusstrahlung S-W 30 [W/m2]	Diffusstrahlung W 90 [W/m2]	Diffusstrahlung W 30 [W/m2]	Diffusstrahlung N-W 90 [W/m2]	Diffusstrahlung N-W 30 [W/m2]
380642	114.5	18.5	204.1523326	0	49.75205337	213.8867962	283.7445043	556.5797137	455.0909631	573.2357835	463.418998	254.0981058	303.8501592	0	69.85770818	0	0	0	0	75.04213972	63.88728287	67.62128687	85.55012474	83.14422412	116.3182687	98.2375139	118.1348282	99.05138051	88.507865	84.75211631	64.82577728	68.7243676	62.38903327	60.7139278	62.59171957	60.40487265
380643	114.8	18.6	205.6327654	0	50.07354493	211.5190973	283.8427473	555.1524835	455.6594405	573.5850742	464.8757358	256.0193075	306.0928524	0	72.32365005	0	0	0	0	75.04213972	64.02265612	67.64010428	85.52966219	83.13362363	116.2728488	98.25508579	118.2795211	99.15560504	88.79761477	84.91352368	65.06098371	68.86259809	62.55080741	60.79938851	62.77376008	60.4562755
380644	115	18.7	207.109383	0	50.39420797	209.1474257	283.9356999	553.714684	456.2193291	573.9233902	466.3236821	257.9355581	308.3297661	0	74.7882742	0	0	0	0	75.04213972	64.15806813	67.65861602	85.50945913	83.12241116	116.2265148	98.27158953	118.4225412	99.25870307	89.08653041	85.07436269	65.29617893	69.00082743	62.71215751	60.88490762	62.95509157	60.5075342
380645	115.2	18.9	208.5821573	0	50.7140364	206.7718266	284.0233603	552.2663426	456.7706183	574.2507252	467.7628096	259.8468212	310.5608576	0	77.2515337	0	0	0	0	75.04213972	64.29351013	67.67682044	85.4895152	83.11058693	116.1792735	98.28702538	118.5638887	99.36067092	89.37460388	85.23462616	65.53135853	69.1390496	62.87308396	60.97048209	63.13570909	60.55864662
380646	115.4	19	210.0510602	0	51.03302412	204.3923452	284.1057268	550.8074868	457.3132977	574.567073	469.1930907	261.7530602	312.7860844	0	79.71338164	0	0	0	0	75.04213972	64.42897335	67.69471599	85.46982999	83.09815125	116.131132	98.30139374	118.7035639	99.46150506	89.66182724	85.39430705	65.76651811	69.27725867	63.0335872	61.05610895	63.3156078	60.60961075
380647	115.6	19.1	211.5160638	0	51.35116507	202.0090268	284.182798	549.3381445	457.8473568	574.8724274	470.6144983	263.654239	315.0054041	0	82.17377117	0	0	0	0	75.04213972	64.56444912	67.71230123	85.45040311	83.08510456	116.082097	98.31469511	118.8415671	99.5612021	89.94819265	85.55339846	66.00165332	69.41544879	63.19366773	61.14178531	63.49478295	60.66042466
380648	115.9	19.3	212.9771402	0	51.66845318	199.6219168	284.2545723	547.8583435	458.3727856	575.1667828	472.0270053	265.5503214	317.2187745	0	84.63265544	0	0	0	0	75.04213972	64.6999288	67.72957481	85.43123413	83.07144738	116.0321755	98.32693015	118.9778989	99.65975879	90.23369234	85.71189358	66.23675982	69.55361421	63.3533261	61.22750836	63.67322991	60.71108652
380649	116.1	19.4	214.4342616	0	51.98488241	197.2310607	284.3210483	546.3681121	458.889574	575.4501335	473.4305847	267.4412711	319.4261536	0	87.08998763	0	0	0	0	75.04213972	64.83540381	67.74653545	85.41232259	83.05718035	115.9813746	98.33809962	119.1125599	99.75717206	90.51831863	85.86978577	66.4718333	69.69174924	63.51256292	61.31327537	63.85094414	60.76159456
380650	116.3	19.6	215.8874002	0	52.30044674	194.8365039	284.3822249	544.8674787	459.3977123	575.7224741	474.82521	269.3270524	321.6274991	0	89.54572097	0	0	0	0	75.04213972	64.97086562	67.763182	85.39366803	83.04230416	115.9297011	98.34820441	119.2455507	99.85343895	90.80206393	86.02706848	66.70686949	69.82984831	63.67137884	61.39908366	64.02792121	60.81194713
380651	116.5	19.7	217.3365284	0	52.61514017	192.4382921	284.4381008	543.3564717	459.8971906	575.9837994	476.2108544	271.2076291	323.8227693	0	91.99980869	0	0	0	0	75.04213972	65.10630576	67.77951336	85.37526996	83.02681965	115.8771621	98.35724553	119.3768722	99.94855666	91.08492073	86.1837353	66.94186412	69.9679059	63.82977456	61.48493066	64.20415679	60.86214263
380652	116.7	19.8	218.7816185	0	52.92895669	190.0364708	284.4886749	541.83512	460.3879995	576.2341045	477.5874917	273.0829656	326.0119223	0	94.45220408	0	0	0	0	75.04213972	65.2417158	67.79552853	85.35712787	83.01072771	115.8237646	98.36522412	119.5065253	100.0425225	91.3668816	86.33977992	67.17681297	70.1059166	63.98775085	61.57081383	64.37964663	60.91217958
380653	117	20	220.2226431	0	53.24189034	187.6310859	284.5339464	540.3034526	460.8701297	576.4733845	478.9550957	274.9530261	328.1949165	0	96.90286044	0	0	0	0	75.04213972	65.37708737	67.8112266	85.33924123	82.99402934	115.7695156	98.37214142	119.634511	100.135334	91.64793922	86.49519618	67.41171182	70.24387506	64.14530848	61.65673073	64.5543866	60.96205654
380654	117.2	20.1	221.6595747	0	53.55393516	185.2221832	284.5739143	538.7614986	461.343572	576.701635	480.3136402	276.8177751	330.3717102	0	99.35173112	0	0	0	0	75.04213972	65.51241215	67.82660674	85.32160947	82.97672562	115.7144221	98.37799879	119.7608303	100.2269887	91.92808632	86.64997802	67.64655649	70.38177603	64.30244832	61.74267898	64.72837265	61.01177217
380655	117.4	20.2	223.092386	0	53.8650852	182.8098084	284.6085779	537.2092873	461.8083173	576.9188515	481.6630995	278.677177	332.5422622	0	101.7987695	0	0	0	0	75.04213972	65.64768187	67.84166821	85.30423202	82.95881771	115.6584913	98.3827977	119.8854845	100.3174844	92.20731573	86.8041195	67.88134282	70.51961431	64.45917125	61.82865625	64.90160085	61.06132522
380656	117.6	20.4	224.5210497	0	54.17533455	180.3940075	284.6379365	535.6468483	462.2643569	577.12503	483.0034477	280.5311964	334.7065309	0	104.243929	0	0	0	0	75.04213972	65.78288831	67.85641032	85.28710827	82.94030688	115.6017301	98.38653974	120.0084747	100.406819	92.48562035	86.9576148	68.11606667	70.65738481	64.61547819	61.91466029	65.07406733	61.11071449
380657	117.9	20.5	225.9455386	0	54.48467729	177.9748265	284.6619895	534.0742114	462.711682	577.3201666	484.3346596	282.379798	336.8644753	0	106.687163	0	0	0	0	75.04213972	65.91802331	67.8708325	85.27023759	82.92119445	115.5441457	98.38922661	120.1298025	100.4949904	92.76299318	87.1104582	68.35072391	70.7950825	64.77137013	62.00068893	65.24576834	61.15993887
380658	118.1	20.6	227.3658255	0	54.79310754	175.5523115	284.6807366	532.4914065	463.1502841	577.5042574	485.6567096	284.2229466	339.0160542	0	109.1284251	0	0	0	0	75.04213972	66.05307875	67.88493424	85.25361933	82.90148186	115.4857451	98.3908601	120.2494692	100.5819969	93.03942728	87.26264411	68.58531045	70.93270243	64.92684807	62.08674003	65.41670021	61.20899733
380659	118.3	20.8	228.7818835	0	55.10061943	173.1265086	284.6941773	530.8984637	463.5801549	577.677299	486.9695726	286.0606072	341.1612267	0	111.5676687	0	0	0	0	75.04213972	66.18804655	67.8987151	85.2372528	82.8811706	115.4265353	98.39144212	120.3674764	100.6678366	93.31491579	87.41416704	68.81982222	71.07023972	65.08191308	62.17281154	65.58685937	61.25788889
380660	118.5	20.9	230.1936856	0	55.4072071	170.697464	284.7023115	529.2954134	464.0012862	577.8392881	488.2732236	287.8927448	343.2999519	0	114.0048475	0	0	0	0	75.04213972	66.3229187	67.91217472	85.2211373	82.86026224	115.3665235	98.39097468	120.4838256	100.752508	93.58945196	87.56502164	69.05425515	71.20768957	65.23656625	62.25890145	65.75624234	61.30661268
380661	118.8	21	231.6012048	0	55.7128647	168.2652238	284.7051388	527.682286	464.4136699	577.9902217	489.5676378	289.7193244	345.4321891	0	116.439915	0	0	0	0	75.04213972	66.45768722	67.92531281	85.20527211	82.83875845	115.3057167	98.38945991	120.5985187	100.8360096	93.86302908	87.71520264	69.28860521	71.34504726	65.3908087	62.34500783	65.92484571	61.35516785
380662	119	21.2	233.0044144	0	56.01758644	165.8298345	284.7026594	526.0591124	464.8172983	578.1300968	490.8527905	291.5403113	347.5578978	0	118.8728248	0	0	0	0	75.04213972	66.59234421	67.93812918	85.18965644	82.81666095	115.2441221	98.3869	120.7115575	100.9183401	94.13564053	87.86470488	69.52286837	71.48230813	65.54464161	62.4311288	66.09266618	61.40355367
380663	119.2	21.3	234.4032878	0	56.32136649	163.3913424	284.6948731	524.4259233	465.2121636	578.2589108	492.1286573	293.3556709	349.6770374	0	121.3035307	0	0	0	0	75.04213972	66.72688178	67.95062367	85.17428954	82.79397157	115.1817466	98.38329728	120.8229437	100.9994982	94.40727979	88.01352334	69.75704065	71.61946759	65.69806618	62.51726254	66.25970053	61.45176944
380664	119.4	21.4	235.7977981	0	56.62419909	160.9497939	284.6817803	522.7827499	465.5982583	578.3766612	493.3952139	295.1653685	351.7895676	0	123.7319864	0	0	0	0	75.04213972	66.86129212	67.96279622	85.15917056	82.77069217	115.1185975	98.37865417	120.9326794	101.0794829	94.67794038	88.16165307	69.99111807	71.75652115	65.85108366	62.60340728	66.42594564	61.49981455
380665	119.7	21.6	237.187919	0	56.92607846	158.5052355	284.6633811	521.1296235	465.9755751	578.4833458	494.6524362	296.9693697	353.8954482	0	126.1581456	0	0	0	0	75.04213972	66.95307123	67.93215063	85.10180248	82.70432851	115.0121855	98.33047695	120.9982703	101.1157968	94.90511971	88.26659304	70.18260044	71.85096815	65.9611991	62.64706512	66.54890224	61.50519223
380666	119.9	21.7	238.5736239	0	57.22699885	156.0577138	284.6396759	519.4665756	466.3441068	578.5789626	495.9003003	298.7676402	355.9946391	0	128.5819621	0	0	0	0	75.04213972	67.01304382	67.86951937	85.01301684	82.60571503	114.8733501	98.24960066	121.0305511	101.1192717	95.0996439	88.33917096	70.34231625	71.91363664	66.03924624	62.65906682	66.6393998	61.47873443
380667	120.1	21.8	239.9548864	0	57.52695454	153.6072753	284.6106651	517.7936377	466.7038463	578.6635097	497.1387823	300.5601458	358.0871003	0	131.0033898	0	0	0	0	75.04213972	67.07303576	67.80673616	84.9246463	82.50668739	114.733932	98.16786156	121.0613575	101.1217403	95.29334027	88.41121576	70.50209513	71.97635589	66.11705998	62.67124434	66.729269	61.45227428
380668	120.4	22	241.3316803	0	57.82593982	151.1539666	284.5763492	516.1108418	467.0547868	578.7369855	498.3678587	302.3468522	360.172792	0	133.4223826	0	0	0	0	75.04213972	67.13304092	67.74380269	84.83669143	82.40724923	114.5939397	98.08526392	121.0906933	101.1232034	95.48620416	88.48272444	70.66193466	72.03912314	66.19464317	62.68359764	66.81850854	61.42581291
380669	120.6	22.1	242.7039794	0	58.12394899	148.6978346	284.5367291	514.4182199	467.3969217	578.7993887	499.5875061	304.1277255	362.2516745	0	135.8388945	0	0	0	0	75.04213972	67.1930532	67.6807207	84.74915276	82.30740429	114.4533818	98.00181212	121.1185622	101.1236621	95.67823096	88.55369406	70.82183244	72.10193574	66.27199871	62.69612672	66.90711719	61.39935151
380670	120.8	22.2	244.0717574	0	58.42097639	146.2389259	284.4918053	512.7158042	467.7302444	578.850718	500.7977013	305.9027318	364.3237082	0	138.2528793	0	0	0	0	75.04213972	67.25306656	67.61749205	84.66203082	82.20715636	114.3122668	97.91751063	121.1449683	101.1231174	95.86941617	88.62412184	70.9817861	72.16479107	66.34912954	62.70883165	66.99509384	61.37289135
380671	121.1	22.4	245.4349885	0	58.71701635	143.7772874	284.4415787	511.0036271	468.0547486	578.8909725	501.9984213	307.6718373	366.3888537	0	140.6642913	0	0	0	0	75.04213972	67.31307503	67.55411864	84.57532609	82.10650932	114.1706032	97.83236401	121.1699154	101.1215705	96.05975536	88.69400506	71.14179329	72.22768663	66.42603861	62.72171255	67.08243743	61.34643377
380672	121.3	22.5	246.7936465	0	59.01206323	141.312966	284.3860504	509.2817213	468.370428	578.9201514	503.1896431	309.4350083	368.4470715	0	143.0730844	0	0	0	0	75.04213972	67.37307268	67.49060242	84.48903905	82.00546709	114.0283997	97.74637692	121.1934078	101.1190229	96.24924418	88.76334115	71.30185166	72.29061995	66.50272894	62.73476961	67.16914701	61.31998015
380673	121.5	22.6	248.1477057	0	59.30611143	138.8460085	284.3252213	507.5501195	468.6772768	578.9382541	504.3713441	311.1922113	370.4983227	0	145.4792128	0	0	0	0	75.04213972	67.43305362	67.42694546	84.40317015	81.90403369	113.8856647	97.6595541	121.2154494	101.1154759	96.43787834	88.83212763	71.46195892	72.35358867	66.57920355	62.74800305	67.25522172	61.29353196
380674	121.7	22.8	249.4971403	0	59.59915535	136.3764619	284.2590926	505.8088546	468.975289	578.9452803	505.5435019	312.9434127	372.542568	0	147.8826308	0	0	0	0	75.04213972	67.49301204	67.36314984	84.3177198	81.80221319	113.7424068	97.5719004	121.2360447	101.1109311	96.62565367	88.9003621	71.62211277	72.41659046	66.65546551	62.76141319	67.34066075	61.26709073
380675	122	22.9	250.8419246	0	59.89118939	133.9043732	284.1876656	504.0579599	469.264459	578.9412299	506.706094	314.6885792	374.5797686	0	150.2832924	0	0	0	0	75.04213972	67.55294218	67.29921775	84.23268842	81.70000974	113.5986344	97.48342074	121.2551978	101.1053903	96.81256603	88.9680423	71.78231096	72.47962311	66.73151793	62.77500035	67.42546342	61.24065805
380676	122.2	23	252.1820329	0	60.18220802	131.4297896	284.1109417	502.2974687	469.5447812	578.926103	507.8590984	316.4276777	376.6098858	0	152.6811521	0	0	0	0	75.04213972	67.6128383	67.23515142	84.14807637	81.59742755	113.4543562	97.39412014	121.2729131	101.0988551	96.99861139	89.03516607	71.94255124	72.54268443	66.80736392	62.78876497	67.50962911	61.21423556
380677	122.4	23.1	253.5174398	0	60.47220567	128.9527581	284.0289222	500.5274144	469.8162504	578.8998997	509.0024931	318.160675	378.6328807	0	155.0761642	0	0	0	0	75.04213972	67.67269475	67.17095317	84.06388402	81.49447089	113.3095806	97.3040037	121.2891951	101.0913275	97.18378578	89.10173134	72.10283138	72.60577233	66.88300667	62.80270748	67.59315727	61.18782499
380678	122.7	23.3	254.8481199	0	60.76117684	126.4733258	283.9416088	498.7478308	470.0788613	578.8626207	510.1362563	319.8875382	380.648715	0	157.468283	0	0	0	0	75.04213972	67.73250592	67.10662534	83.9801117	81.3911441	113.164316	97.21307661	121.3040483	101.0828095	97.36808533	89.16773614	72.26314919	72.6688848	66.95844935	62.81682841	67.67604746	61.16142811
380679	122.9	23.4	256.1740477	0	61.04911603	123.9915401	283.8490032	496.9587518	470.332609	578.8142666	511.2603664	321.6082342	382.6573502	0	159.8574631	0	0	0	0	75.04213972	67.79226626	67.04217038	83.89675971	81.28745158	113.0185711	97.12134414	121.3174773	101.0733033	97.55150622	89.23317863	72.42350249	72.73201986	67.03369519	62.83112833	67.75829931	61.13504675
380680	123.1	23.5	257.4951982	0	61.33601774	121.507448	283.751107	495.1602114	470.5774886	578.7548384	512.3748022	323.3227304	384.6587482	0	162.2436589	0	0	0	0	75.04213972	67.85197026	66.97759078	83.81382834	81.1833978	112.8723542	97.02881164	121.3294867	101.0628111	97.73404471	89.29805703	72.58388912	72.79517564	67.10874745	62.84560785	67.83991251	61.10868281
380681	123.4	23.7	258.811546	0	61.62187651	119.021097	283.6479221	493.3522438	470.8134955	578.6843372	513.4795422	325.0309942	386.6528707	0	164.6268251	0	0	0	0	75.04213972	67.91161246	66.9128891	83.73131785	81.07898728	112.7256739	96.93548455	121.3400813	101.0513352	97.91569716	89.3623697	72.74430695	72.85835031	67.18360939	62.86026766	67.92088686	61.08233826
380682	123.6	23.8	260.1230662	0	61.90668692	116.5325344	283.5394506	491.5348835	471.0406252	578.6027643	514.5745656	326.732993	388.6396799	0	167.0069162	0	0	0	0	75.04213972	67.97118748	66.84806794	83.64922848	80.97422461	112.5785386	96.8413684	121.3492658	101.0388781	98.09645997	89.42611507	72.90475386	72.92154212	67.25828434	62.87510847	68.00122223	61.05601509
380683	123.8	23.9	261.4297337	0	62.19044352	114.0418074	283.4256944	489.7081652	471.2588733	578.5101213	515.6598514	328.4286944	390.6191379	0	169.383887	0	0	0	0	75.04213972	68.03068997	66.78312998	83.56756046	80.86911444	112.4309566	96.74646878	121.3570451	101.0254423	98.27632964	89.4892917	73.06522776	72.98474938	67.33277563	62.89013106	68.08091856	61.02971539
380684	124.1	24	262.7315238	0	62.47314093	111.5489637	283.3066558	487.8721234	471.4682357	578.40641	516.735379	330.1180661	392.591207	0	171.7576921	0	0	0	0	75.04213972	68.09011463	66.71807796	83.48631396	80.76366148	112.2829366	96.65079136	121.3634241	101.0110306	98.45530273	89.55189822	73.22572657	73.04797049	67.40708661	62.90533627	68.15997588	61.00344128
380685	124.3	24.2	264.0284116	0	62.75477375	109.0540506	283.182337	486.0267933	471.6687084	578.2916323	517.8011279	331.801076	394.5558497	0	174.1282865	0	0	0	0	75.04213972	68.14945623	66.65291468	83.40548916	80.65787048	112.1344867	96.5543419	121.3684078	100.9956456	98.6333759	89.61393337	73.38624824	73.11120389	67.48122067	62.92072496	68.23839429	60.97719496
380686	124.6	24.3	265.3203724	0	63.03533663	106.5571156	283.0527404	484.17221	471.8602876	578.1657903	518.8570778	333.477692	396.5130286	0	176.4956249	0	0	0	0	75.04213972	68.20870959	66.58764297	83.32508621	80.55174626	111.9856156	96.45712623	121.3720013	100.9792903	98.81054584	89.675396	73.54679075	73.17444809	67.55518124	62.93629808	68.31617397	60.95097865
380687	124.8	24.4	266.6073816	0	63.31482423	104.0582062	282.9178684	482.3084087	472.0429697	578.0288866	519.9032087	335.1478822	398.4627064	0	178.8596622	0	0	0	0	75.04213972	68.26786956	66.52226577	83.24510523	80.44529371	111.8363314	96.35915026	121.3742096	100.9619676	98.98680936	89.73628504	73.70735207	73.23770168	67.62897174	62.9520566	68.39331517	60.92479468
380688	125	24.5	267.8894148	0	63.59323122	101.5573701	282.7777237	480.435425	472.2167511	577.8809237	520.9395005	336.8116148	400.404846	0	181.2203536	0	0	0	0	75.04213972	68.32693108	66.45678602	83.16554632	80.33851776	111.6866427	96.26041997	121.3750379	100.9436806	99.16216331	89.79659951	73.86793022	73.30096331	67.70259565	62.96800154	68.46981823	60.89864538
380689	125.3	24.7	269.1664475	0	63.8705523	99.0546548	282.6323088	478.5532944	472.3816286	577.7219045	521.9659336	338.4688582	402.3394105	0	183.577654	0	0	0	0	75.04213972	68.38588912	66.39120676	83.08640956	80.23142339	111.5365576	96.16094141	121.3744915	100.9244325	99.33660462	89.85633856	74.02852324	73.3642317	67.77605645	62.98413399	68.54568354	60.87253316
380690	125.5	24.8	270.4384554	0	64.1467822	96.55010802	282.4816265	476.6620529	472.537599	577.5518319	522.9824885	340.1195807	404.2663629	0	185.9315185	0	0	0	0	75.04213972	68.44473869	66.32553106	83.00769501	80.12401564	111.3860847	96.06072071	121.3725756	100.9042265	99.51013031	89.9155014	74.18912916	73.42750561	67.84935765	63.00045507	68.62091159	60.84646049
380691	125.7	24.9	271.7054143	0	64.42191565	94.04377741	282.3256798	474.7617364	472.6846593	577.3707091	523.9891457	341.763751	406.1856666	0	188.2819024	0	0	0	0	75.04213972	68.50347489	66.25976206	82.9294027	80.01629961	111.2352321	95.95976407	121.3692955	100.883066	99.68273745	89.97408734	74.34974608	73.49078389	67.92250279	63.01696596	68.69550293	60.82042989
380692	126	25	272.9673001	0	64.69594741	91.5357107	282.1644716	472.8523812	472.8228068	577.1785398	524.9858861	343.4013377	408.0972851	0	190.6287609	0	0	0	0	75.04213972	68.56209284	66.19390294	82.85153264	79.90828045	111.0840082	95.85807776	121.3646567	100.8609546	99.8544232	90.03209581	74.51037206	73.55406546	67.99549542	63.03366787	68.76945819	60.79444391
380693	126.2	25.2	274.2240887	0	64.96887228	89.02595563	281.9980049	470.9340235	472.9520389	576.9753274	525.9726908	345.0323097	410.0011819	0	192.9720493	0	2.018015352	0	0	75.04213972	68.62058774	66.12795694	82.77408482	79.79996335	110.9324212	95.75566811	121.3586647	100.8378956	100.0251848	90.0895263	74.67100524	73.61734929	68.06833912	63.05056208	68.84277807	60.76850519
380694	126.5	25.3	275.4757562	0	65.24068505	86.51455998	281.826283	469.0066999	473.0723529	576.7610759	526.9495409	346.6566359	411.8973209	0	195.311723	0	4.065653012	0	0	75.04213972	68.67895481	66.06192737	82.69705921	79.69135357	110.7804794	95.65254153	121.3513248	100.8138929	100.1950195	90.14637842	74.83164375	73.6806344	68.1410375	63.06764991	68.91546333	60.74261638
380695	126.7	25.4	276.7222788	0	65.51138054	84.00157157	281.649309	467.0704471	473.1837468	576.5357893	527.9164179	348.2742854	413.7856659	0	197.6477374	0	6.113299653	0	0	75.04213972	68.73718936	65.99581756	82.62045576	79.58245639	110.628191	95.5487045	121.3426428	100.7889501	100.3639246	90.20265186	74.99228573	73.7439199	68.21359418	63.08493271	68.98751482	60.71678023
380696	127	25.5	277.9636327	0	65.78095361	81.48703825	281.4670864	465.125302	473.2862183	576.299472	528.8733033	349.8852273	415.666181	0	199.9800482	0	8.16091629	0	0	75.04213972	68.79528672	65.92963091	82.54427439	79.47327718	110.4755642	95.44416355	121.3326242	100.7630711	100.5318977	90.25834639	75.15292937	73.80720496	68.2860128	63.10241189	69.05893346	60.6909995
380697	127.2	25.6	279.1997944	0	66.04939913	78.97100787	281.2796186	463.1713015	473.3797655	576.0521285	529.8201789	351.4894312	417.5388303	0	202.3086108	0	10.20846394	0	0	75.04213972	68.85324229	65.86337088	82.46851501	79.36382133	110.3226072	95.33892529	121.3212746	100.7362598	100.6989362	90.31346189	75.31357286	73.87048879	68.35829703	63.12008891	69.12972022	60.66527701
380698	127.4	25.8	280.4307403	0	66.31671197	76.45352836	281.0869093	461.208483	473.4643866	575.7937633	530.7570268	353.0868663	419.4035782	0	204.6333809	0	12.25590362	0	0	75.04213972	68.91105153	65.79704097	82.39317748	79.25409428	110.1693281	95.23299639	121.3085999	100.7085204	100.8650377	90.36799832	75.47421441	73.93377068	68.43045054	63.13796527	69.19987617	60.63961564
380699	127.7	25.9	281.6564469	0	66.58288706	73.93464763	280.888962	459.2368837	473.54008	575.5243816	531.683829	354.6775022	421.2603893	0	206.9543144	0	14.30319635	0	0	75.04213972	68.96870993	65.73064473	82.31826168	79.14410152	110.0157352	95.12638359	121.2946057	100.6798567	101.0301998	90.42195574	75.63485226	73.99704999	68.50247706	63.15604251	69.26940241	60.61401832
380700	127.9	26	327.1723421	0	77.315578	82.59713578	324.6381276	528.857953	547.7685362	665.3209539	616.0000366	412.0479634	489.3635414	0	242.0409918	0	18.91058318	0	0	83.04663463	77.80120074	72.85756338	92.42862758	87.65332358	122.992624	105.3436615	135.627948	111.5755001	113.4006834	100.3152344	85.29252798	82.14929205	77.30117246	70.10211439	78.14657711	67.24045786
380701	128.2	26.1	328.5777809	0	77.62078382	79.68075084	324.3970808	526.5574416	547.8354262	664.9839245	617.0486676	413.8718431	491.492627	0	244.71633	0	21.27798457	0	0	83.04663463	77.87072721	72.78476281	92.35272	87.53184135	122.8280463	105.2249983	135.6156265	111.5425605	113.5874426	100.374479	85.47635296	82.22012628	77.38667944	70.12338256	78.22819615	67.21309456
380702	128.4	26.3	329.9770794	0	77.92465622	76.76291175	324.1499893	524.2469054	547.8919862	664.6341719	618.0856194	415.6877545	493.6124107	0	247.3870776	0	23.64508078	0	0	83.04663463	77.94004568	72.7118974	92.27725202	87.41008006	122.6631217	105.1055974	135.6018378	111.5086088	113.7731283	100.4330801	85.66014163	82.29095235	77.47203179	70.14487492	78.309096	67.1858086
380703	128.7	26.4	331.3702111	0	78.2271894	73.84367406	323.8968579	521.9263882	547.9382149	664.2717027	619.1108722	417.4956629	495.7228523	0	250.0531838	0	26.01182672	0	0	83.04663463	78.0091513	72.63897128	92.20222327	87.28804597	122.4978588	104.9854667	135.5865884	111.4736501	113.9577382	100.491038	85.843892	82.36176979	77.55723358	70.16659334	78.38927808	67.15860343
380704	128.9	26.5	332.7571492	0	78.52837761	70.92309336	323.6376912	519.5959343	547.9741117	663.8965239	620.1244065	419.2955338	497.8239114	0	252.7145978	0	28.37817735	0	0	83.04663463	78.07803926	72.56598863	92.12763339	87.1657454	122.3322664	104.8646138	135.5698849	111.4376894	114.1412698	100.5483534	86.02760212	82.4325782	77.64228888	70.18853978	78.4687439	67.13148251
380705	129.1	26.6	334.1378675	0	78.82821512	68.00122525	323.3724943	517.2555881	547.9996757	663.5086426	621.126203	421.0873331	499.9155482	0	255.371269	0	30.74408761	0	0	83.04663463	78.14670483	72.49295369	92.05348196	87.0431847	122.1663532	104.7430465	135.5517338	111.4007318	114.323721	100.6050267	86.21127008	82.50337726	77.7272018	70.21071622	78.54749502	67.10444939
380706	129.4	26.7	335.5123397	0	79.12669621	65.07812536	323.1012722	514.905394	548.0149065	663.1080662	622.1162426	422.8710265	501.9977228	0	258.0231468	0	33.10951246	0	0	83.04663463	78.21514333	72.41987075	91.97976857	86.92037029	122.000128	104.6207728	135.5321417	111.3627824	114.5050895	100.6610588	86.39489395	82.57416669	77.81197647	70.23312468	78.62553309	67.07750765
380707	129.6	26.8	336.8805396	0	79.4238152	62.15384933	322.82403	512.5453969	548.0198038	662.6948023	623.0945065	424.6465803	504.0703955	0	260.6701807	0	35.47440687	0	0	83.04663463	78.28335014	72.34674414	91.90649275	86.7973086	121.8335995	104.4978006	135.5111154	111.3238466	114.6853732	100.7164504	86.57847185	82.6449463	77.89661704	70.25576725	78.70285983	67.05066093
380708	129.9	27	338.2424411	0	79.71956645	59.22845284	322.5407731	510.1756417	548.0143675	662.2688588	624.0609761	426.4139604	506.1335269	0	263.3123202	0	37.8387258	0	0	83.04663463	78.35132069	72.27357825	91.83365404	86.67400615	121.6667762	104.374138	135.4886615	111.2839298	114.86457	100.7712025	86.76200193	82.71571596	77.98112766	70.27864606	78.77947703	67.0239129
380709	130.1	27.1	339.5980184	0	80.0139443	56.3019916	322.2515068	507.7961735	547.9985977	661.8302438	625.0156329	428.1731334	508.1870777	0	265.9495152	0	40.20242425	0	0	83.04663463	78.41905049	72.20037751	91.76125197	86.55046946	121.4996667	104.249793	135.4647869	111.2430375	115.042678	100.8253161	86.94548235	82.78647559	78.06551251	70.30176326	78.85538654	66.9972673
380710	130.4	27.2	340.9472455	0	80.30694317	53.3745213	321.9562366	505.4070375	547.9724947	661.3789657	625.9584588	429.9240656	510.2310088	0	268.5817153	0	42.56545722	0	0	83.04663463	78.48653509	72.12714641	91.689286	86.42670513	121.3322798	104.1247738	135.4394983	111.2011752	115.2196953	100.8787922	87.12891128	82.85722519	78.1497758	70.32512109	78.9305903	66.97072791
