Zeit [min]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	Direktstrahlung - 0 [W/m2]	Direktstrahlung N 90 [W/m2]	Direktstrahlung N 30 [W/m2]	Direktstrahlung N-E 90 [W/m2]	Direktstrahlung N-E 30 [W/m2]	Direktstrahlung E 90 [W/m2]	Direktstrahlung E 30 [W/m2]	Direktstrahlung S-E 90 [W/m2]	Direktstrahlung S-E 30 [W/m2]	Direktstrahlung S 90 [W/m2]	Direktstrahlung S 30 [W/m2]	Direktstrahlung S-W 90 [W/m2]	Direktstrahlung S-W 30 [W/m2]	Direktstrahlung W 90 [W/m2]	Direktstrahlung W 30 [W/m2]	Direktstrahlung N-W 90 [W/m2]	Direktstrahlung N-W 30 [W/m2]	Diffusstrahlung - 0 [W/m2]	Diffusstrahlung N 90 [W/m2]	Diffusstrahlung N 30 [W/m2]	Diffusstrahlung N-E 90 [W/m2]	Diffusstrahlung N-E 30 [W/m2]	Diffusstrahlung E 90 [W/m2]	Diffusstrahlung E 30 [W/m2]	Diffusstrahlung S-E 90 [W/m2]	Diffusstrahlung S-E 30 [W/m2]	Diffusstrahlung S 90 [W/m2]	Diffusstrahlung S 30 [W/m2]	Diffusstrahlung S-W 90 [W/m2]	Diffusstrahlung S-W 30 [W/m2]	Diffusstrahlung W 90 [W/m2]	Diffusstrahlung W 30 [W/m2]	Diffusstrahlung N-W 90 [W/m2]	Diffusstrahlung N-W 30 [W/m2]
4.27E+05	-53.8	9.8	1.0973	0	0	0.97482	1.4378	5.1327	3.5167	6.2839	4.0935	3.7541	2.8273	0	0.46249	0	0	0	0	67.758	33.6255	57.3635	37.7985	63.5144	55.5985	72.4175	60.5265	74.8834	49.6965	69.4665	33.6255	59.3384	33.6255	57.3635	33.6255	57.3594
4.27E+05	-53.6	9.9	1.1425	0	0	0.97803	1.4785	5.2621	3.6205	6.4637	4.2226	3.8789	2.9289	0	0.50001	0	0	0	0	69.058	34.239	58.3835	38.418	64.6964	56.722	73.8525	61.856	76.4204	50.813	70.8975	34.239	60.5154	34.239	58.3835	34.239	58.3794
4.27E+05	-53.4	10	1.1884	0	0	0.97986	1.5192	5.3905	3.7245	6.6435	4.3523	4.0048	3.0316	0	0.53886	0	0	0	0	70.358	34.8526	59.4016	39.0306	65.8755	57.8376	75.2826	63.1796	77.9555	51.9286	72.3286	34.8526	61.6955	34.8526	59.4016	34.8526	59.3975
4.27E+05	-53.2	10.2	1.235	0	0	0.9803	1.5598	5.5179	3.8286	6.8232	4.4825	4.1315	3.1354	0	0.57902	0	0	0	0	71.658	35.4663	60.4186	39.6373	67.0515	58.9433	76.7086	64.4973	79.4865	53.0443	73.7586	35.4663	62.8785	35.4663	60.4186	35.4663	60.4145
4.27E+05	-53	10.3	1.2824	0	0	0.97935	1.6003	5.6443	3.9328	7.0028	4.6134	4.2593	3.2402	0	0.62051	0	0	0	0	72.958	36.079	61.4347	40.237	68.2236	60.04	78.1307	65.808	81.0156	54.161	75.1907	36.079	64.0646	36.079	61.4347	36.079	61.4306
4.27E+05	-52.7	10.4	1.3305	0	0	0.97701	1.6408	5.7696	4.0371	7.1824	4.7449	4.3879	3.3462	0	0.66331	0	0	0	0	74.258	36.6908	62.4487	40.8288	69.3937	61.1288	79.5477	67.1128	82.5417	55.2758	76.6217	36.6908	65.2537	36.6908	62.4487	36.6908	62.4437
4.27E+05	-52.5	10.5	1.3792	0	0	0.97328	1.6811	5.8939	4.1415	7.362	4.8769	4.5175	3.4532	0	0.70742	0	0	0	0	75.558	37.3027	63.4608	41.4157	70.5608	62.2087	80.9618	68.4117	84.0648	56.3917	78.0538	37.3027	66.4458	37.3027	63.4608	37.3027	63.4568
4.27E+05	-52.3	10.6	1.4287	0	0	0.96815	1.7214	6.0171	4.246	7.5414	5.0096	4.648	3.5614	0	0.75285	0	0	0	0	76.858	37.9137	64.4719	41.9947	71.7249	63.2797	82.3709	69.7047	85.5859	57.5077	79.4849	37.9137	67.6409	37.9137	64.4719	37.9137	64.4679
4.27E+05	-52.1	10.8	1.479	0	0	0.96163	1.7617	6.1393	4.3505	7.7207	5.1427	4.7794	3.6705	0	0.79959	0	0	0	0	78.158	38.5237	65.482	42.5677	72.885	64.3427	83.777	70.9927	87.104	58.6227	80.918	38.5237	68.839	38.5237	65.482	38.5237	65.477
4.27E+05	-51.9	10.9	1.5299	0	0	0.95371	1.8018	6.2605	4.4552	7.8999	5.2765	4.9117	3.7808	0	0.84763	0	0	0	0	79.458	39.1338	66.4901	43.1348	74.0431	65.3968	85.1791	72.2748	88.6201	59.7388	82.3501	39.1338	70.0411	39.1338	66.4901	39.1338	66.4851
4.27E+05	-51.7	11	1.5815	0	0	0.94439	1.8418	6.3805	4.5599	8.079	5.4107	5.0449	3.8921	0	0.89697	0	0	0	0	80.758	39.7439	67.4962	43.6959	75.1982	66.4439	86.5772	73.5509	90.1332	60.8549	83.7832	39.7439	71.2452	39.7439	67.4962	39.7439	67.4912
4.27E+05	-51.5	11.1	1.6338	0	0	0.93367	1.8817	6.4995	4.6647	8.258	5.5455	5.1791	4.0045	0	0.94762	0	0	0	0	82.058	40.3522	68.5013	44.2502	76.3514	67.4822	87.9723	74.8222	91.6444	61.9702	85.2163	40.3522	72.4524	40.3522	68.5013	40.3522	68.4964
4.27E+05	-51.2	11.2	1.6868	0	0	0.92154	1.9215	6.6174	4.7695	8.4368	5.6809	5.3141	4.1179	0	0.99957	0	0	0	0	83.358	40.9615	69.5054	44.7985	77.5005	68.5135	89.3634	76.0885	93.1525	63.0865	86.6504	40.9615	73.6615	40.9615	69.5054	40.9615	69.5005
4.27E+05	-51	11.4	1.7404	0	0	0.90802	1.9612	6.7342	4.8744	8.6155	5.8168	5.45	4.2323	0	1.0528	0	0	0	0	84.658	41.5688	70.5076	45.3398	78.6477	69.5368	90.7506	77.3498	94.6597	64.2028	88.0846	41.5688	74.8747	41.5688	70.5076	41.5688	70.5027
4.27E+05	-50.8	11.5	1.7948	0	0	0.89308	2.0008	6.8499	4.9793	8.7941	5.9531	5.5868	4.3478	0	1.1073	0	0	0	0	85.958	42.1763	71.5087	45.8763	79.7918	70.5523	92.1347	78.6063	96.1638	65.3203	89.5187	42.1763	76.0898	42.1763	71.5087	42.1763	71.5028
4.27E+05	-50.6	11.6	1.8498	0	0	0.87674	2.0403	6.9644	5.0843	8.9724	6.09	5.7245	4.4643	0	1.1632	0	0	0	0	87.258	42.7838	72.5079	46.4068	80.933	71.5608	93.5159	79.8578	97.666	66.4368	90.9539	42.7838	77.309	42.7838	72.5079	42.7838	72.503
4.27E+05	-50.4	11.7	1.9055	0	0	0.85899	2.0797	7.0779	5.1892	9.1507	6.2274	5.8631	4.5818	0	1.2203	0	0	0	0	88.558	43.3903	73.506	46.9303	82.0712	72.5613	94.893	81.1043	99.1662	67.5543	92.389	43.3903	78.5292	43.3903	73.506	43.3903	73.5002
4.27E+05	-50.1	11.8	1.9619	0	0	0.83984	2.1189	7.1902	5.2942	9.3287	6.3652	6.0025	4.7003	0	1.2787	0	0	0	0	89.858	43.996	74.5022	47.449	83.2074	73.555	96.2672	82.346	100.664	68.672	93.8252	43.996	79.7534	43.996	74.5022	43.996	74.4974
4.27E+05	-49.9	11.9	2.0189	0	0	0.81927	2.158	7.3014	5.3992	9.5065	6.5036	6.1428	4.8199	0	1.3383	0	0	0	0	91.158	44.6017	75.4974	47.9607	84.3416	74.5417	97.6374	83.5837	102.16	69.7907	95.2614	44.6017	80.9796	44.6017	75.4974	44.6017	75.4926
4.27E+05	-49.7	12.1	2.0766	0	0	0.79729	2.1969	7.4115	5.5042	9.6842	6.6424	6.284	4.9404	0	1.3993	0	0	0	0	92.458	45.2064	76.4916	48.4674	85.4718	75.5214	99.0046	84.8174	103.658	70.9094	96.6986	45.2064	82.2088	45.2064	76.4916	45.2064	76.4858
4.27E+05	-49.5	12.2	2.1349	0	0	0.77389	2.2357	7.5204	5.6092	9.8616	6.7817	6.426	5.0619	0	1.4615	0	0	0	0	93.758	45.8113	77.4838	48.9683	86.6	76.4943	100.369	86.0463	105.146	72.0293	98.1368	45.8113	83.441	45.8113	77.4838	45.8113	77.478
4.27E+05	-49.3	12.3	2.1939	0	0	0.74909	2.2744	7.6282	5.7142	10.039	6.9214	6.5688	5.1845	0	1.525	0	0	0	0	95.058	46.4152	78.475	49.4642	87.7262	77.4612	101.733	87.2712	106.634	73.1492	99.575	46.4152	84.6752	46.4152	78.475	46.4152	78.4692
4.27E+05	-49	12.4	2.2536	0	0	0.72286	2.3129	7.7348	5.8191	10.216	7.0616	6.7125	5.308	0	1.5898	0	0	0	0	96.358	47.0191	79.4642	49.9531	88.8484	78.4201	103.091	88.4921	108.122	74.2701	101.013	47.0191	85.9124	47.0191	79.4642	47.0191	79.4584
4.27E+05	-48.8	12.5	2.3138	0	0	0.69522	2.3513	7.8402	5.924	10.393	7.2022	6.857	5.4324	0	1.6558	0	0	0	0	97.658	47.6222	80.4524	50.4372	89.9697	79.3732	104.439	89.7092	109.611	75.3912	102.449	47.6222	87.1527	47.6222	80.4524	47.6222	80.4467
4.27E+05	-48.6	12.6	2.3748	0	0	0.66616	2.3895	7.9445	6.0289	10.569	7.3432	7.0024	5.5579	0	1.7231	0	0	0	0	98.958	48.224	81.4397	50.915	91.0869	80.319	105.798	90.922	111.099	76.513	103.898	48.224	88.3949	48.224	81.4397	48.224	81.4339
4.27E+05	-48.4	12.8	2.5585	0	0	0.66694	2.549	8.4497	6.4406	11.283	7.8593	7.5065	5.969	0	1.8817	0	0	0	0	100.18	48.806	82.3745	51.362	92.1298	81.164	107.037	92.011	112.468	77.549	105.227	48.806	89.5718	48.806	82.3745	48.806	82.3688
4.27E+05	-48.2	12.9	2.9305	0	0	0.70687	2.8911	9.5557	7.3158	12.807	8.9439	8.556	6.816	0	2.1839	0	0	0	0	101.28	49.356	83.2322	51.764	93.0585	81.859	108.116	92.913	113.647	78.453	106.406	49.356	90.6495	49.356	83.2322	49.356	83.2255
4.27E+05	-47.9	13	3.3601	0	0	0.74712	3.2833	10.821	8.3203	14.555	10.191	9.7639	7.792	0	2.5358	0	0	0	0	102.34	49.897	84.0672	52.153	93.9566	82.51	109.146	93.763	114.768	79.321	107.546	49.897	91.6996	49.897	84.0672	49.897	84.0616
4.27E+05	-47.7	13.1	3.7966	0	0	0.77369	3.6745	12.075	9.3255	16.303	11.443	10.981	8.7784	0	2.9004	0	0	0	0	103.41	50.44	84.9014	52.54	94.8527	83.161	110.166	94.615	115.898	80.192	108.686	50.44	92.7517	50.44	84.9014	50.44	84.8957
4.27E+05	-47.5	13.2	4.2398	0	0	0.78656	4.0647	13.319	10.331	18.049	12.7	12.206	9.7751	0	3.2778	0	0	0	0	104.48	50.983	85.7356	52.924	95.747	83.81	111.197	95.465	117.028	81.064	109.827	50.983	93.805	50.983	85.7356	50.983	85.729
4.27E+05	-47.3	13.3	4.6898	0	0	0.78574	4.4539	14.552	11.338	19.794	13.962	13.441	10.782	0	3.6678	0	0	0	0	105.54	51.525	86.5689	53.306	96.6413	84.455	112.227	96.315	118.158	81.937	110.967	51.525	94.8593	51.525	86.5689	51.525	86.5623
4.27E+05	-47.1	13.4	5.1464	0	0	0.77119	4.842	15.774	12.344	21.537	15.23	14.684	11.799	0	4.0705	0	0	0	0	106.61	52.069	87.4013	53.686	97.5337	85.101	113.247	97.166	119.279	82.813	112.107	52.069	95.9157	52.069	87.4013	52.069	87.3947
4.27E+05	-46.8	13.5	5.6097	0	0	0.74291	5.229	16.986	13.351	23.279	16.502	15.935	12.826	0	4.4858	0	0	0	0	107.68	52.969	85.6938	54.929	99.5863	98.106	121.178	114.839	129.559	95.333	119.798	52.969	97.6243	52.969	85.6938	52.969	85.6883
4.27E+05	-46.6	13.7	6.0796	0	0	0.70089	5.6149	18.187	14.359	25.019	17.78	17.196	13.863	0	4.9137	0	0	0	0	108.74	53.637	85.5504	55.555	100.88	103.311	124.768	121.972	134.1	100.599	123.408	53.637	98.9619	53.637	85.5504	53.637	85.5449
4.27E+05	-46.4	13.8	6.556	0	0	0.64512	5.9995	19.377	15.366	26.758	19.062	18.465	14.91	0	5.3541	0	0	0	0	109.81	54.175	86.3221	55.836	101.741	103.983	125.819	122.957	135.311	101.633	124.639	54.175	100.076	54.175	86.3221	54.175	86.3166
4.27E+05	-46.2	13.9	7.039	0	0	0.57558	6.3829	20.556	16.374	28.495	20.349	19.742	15.967	0	5.8071	0	0	0	0	110.88	54.712	87.0919	56.113	102.591	104.65	126.87	123.932	136.521	102.669	125.88	54.712	101.191	54.712	87.0919	54.712	87.0873
4.27E+05	-45.9	14	7.5284	0	0	0.49228	6.765	21.724	17.382	30.23	21.641	21.027	17.034	0	6.2725	0	0	0	0	111.94	55.248	87.8617	56.386	103.442	105.315	127.921	124.917	137.732	103.706	127.111	55.248	102.312	55.248	87.8617	55.248	87.8562
4.27E+05	-45.7	14.1	8.0242	0	0	0.39519	7.1458	22.88	18.39	31.963	22.937	22.322	18.11	0	6.7504	0	0	0	0	113.01	55.786	88.6296	56.656	104.303	105.977	128.972	125.894	138.933	104.747	128.352	55.786	103.433	55.786	88.6296	55.786	88.6242
4.27E+05	-45.5	14.2	8.5265	0	0	0.2843	7.5252	24.026	19.397	33.694	24.237	23.624	19.196	0	7.2408	0	0	0	0	114.08	56.323	89.3967	56.92	105.144	106.634	130.013	126.88	140.144	105.789	129.593	56.323	104.554	56.323	89.3967	56.323	89.3912
4.27E+05	-45.3	14.3	9.035	0	0	0.15962	7.9032	25.16	20.405	35.422	25.543	24.935	20.292	0	7.7435	0	0	0	0	115.14	56.86	90.1628	57.183	105.995	107.29	131.064	127.858	141.355	106.835	130.834	56.86	105.675	56.86	90.1628	56.86	90.1573
4.27E+05	-45	14.4	9.5499	0	0	0.033616	8.2797	26.283	21.412	37.149	26.852	26.253	21.397	0.0124795	8.2586	0	0	0	0	116.21	57.398	90.927	57.464	106.847	107.943	132.105	128.836	142.556	107.882	132.075	57.421	106.796	57.398	90.927	57.398	90.9215
4.27E+05	-44.8	14.5	10.071	0	0	6.26E-14	8.6548	27.395	22.419	38.873	28.166	27.58	22.512	0.13117	8.786	0	0	0	0	117.28	57.935	91.6902	57.935	107.688	108.592	133.146	129.815	143.768	108.932	133.316	58.176	107.928	57.935	91.6902	57.935	91.6848
4.27E+05	-44.6	14.6	10.598	0	0	4.47E-18	9.0283	28.495	23.426	40.595	29.484	28.915	23.636	0.29729	9.3257	0	0	0	0	118.34	58.473	92.4526	58.473	108.529	109.238	134.188	130.794	144.969	109.984	134.558	59	109.059	58.473	92.4526	58.473	92.4472
4.27E+05	-44.4	14.7	11.132	0	0	1.38E-29	9.4002	29.583	24.432	42.315	30.806	30.258	24.77	0.47724	9.8776	0	0	0	0	119.41	59.01	93.213	59.01	109.371	109.881	135.229	131.774	146.181	111.039	135.809	59.829	110.191	59.01	93.213	59.01	93.2077
4.27E+05	-44.1	14.8	11.671	0	0	3.86E-34	9.7705	30.66	25.438	44.031	32.132	31.609	25.913	0.67103	10.442	0	0	0	0	120.48	59.548	93.9726	59.548	110.212	110.522	136.261	132.745	147.382	112.097	137.051	60.662	111.322	59.548	93.9726	59.548	93.9672
4.27E+05	-43.9	14.9	12.217	0	0	7.40E-46	10.139	31.726	26.443	45.745	33.462	32.968	27.065	0.87865	11.018	0	0	0	0	121.54	60.086	94.7312	60.086	111.044	111.159	137.302	133.726	148.594	113.157	138.302	61.498	112.464	60.086	94.7312	60.086	94.7258
4.27E+05	-43.7	15.1	12.769	0	0	8.88E-50	10.506	32.779	27.448	47.457	34.795	34.335	28.226	1.1001	11.607	0	0	0	0	122.61	60.624	95.4878	60.624	111.885	111.793	138.334	134.708	149.796	114.218	139.544	62.339	113.596	60.624	95.4878	60.624	95.4825
4.27E+05	-43.4	15.2	13.326	0	0	1.27E-61	10.871	33.821	28.452	49.165	36.133	35.709	29.396	1.3354	12.207	0	0	0	0	123.68	61.161	96.2446	61.161	112.717	112.424	139.366	135.68	151.007	115.28	140.796	63.183	114.737	61.161	96.2446	61.161	96.2383
4.27E+05	-43.2	15.3	13.89	0	0	9.52E-66	11.234	34.851	29.455	50.871	37.474	37.092	30.575	1.5846	12.82	0	0	0	0	124.74	61.699	96.9984	61.699	113.549	113.052	140.397	136.653	152.209	116.353	142.047	64.032	115.879	61.699	96.9984	61.699	96.9932
4.27E+05	-43	15.4	14.459	0	0	2.22E-77	11.596	35.869	30.457	52.573	38.819	38.481	31.763	1.8476	13.444	0	0	0	0	125.81	62.237	97.7524	62.237	114.381	113.677	141.429	137.637	153.411	117.417	143.299	64.885	117.021	62.237	97.7524	62.237	97.7461
4.27E+05	-42.8	15.5	15.035	0	0	-7.55E-82	11.956	36.874	31.458	54.273	40.167	39.879	32.96	2.1245	14.081	0	0	0	0	126.88	62.774	98.5044	62.774	115.203	114.301	142.461	138.611	154.623	118.491	144.561	65.741	118.173	62.774	98.5044	62.774	98.4981
4.27E+05	-42.5	15.6	15.616	0	0	-2.97E-93	12.313	37.868	32.458	55.969	41.519	41.284	34.166	2.4152	14.73	0	0	0	0	127.94	63.312	99.2554	63.312	116.025	114.916	143.483	139.586	155.825	119.566	145.813	66.602	119.325	63.312	99.2554	63.312	99.2492
4.27E+05	-42.3	15.7	16.202	0	0	6.71E-98	12.669	38.85	33.457	57.662	42.874	42.696	35.38	2.7198	15.39	0	0	0	0	129.01	63.85	100.005	63.85	116.857	115.531	144.516	140.561	157.037	120.651	147.066	67.466	120.467	63.85	100.005	63.85	99.9984
4.27E+05	-42.1	15.8	16.795	0	0	0	13.023	39.819	34.455	59.352	44.232	44.116	36.603	3.0383	16.062	0	0	0	0	130.08	64.387	100.753	64.387	117.67	116.147	145.538	141.537	158.24	121.727	148.328	68.335	121.62	64.387	100.753	64.387	100.747
4.27E+05	-41.8	15.9	17.393	0	0	0	13.374	40.777	35.452	61.038	45.593	45.543	37.835	3.3706	16.747	0	0	0	0	131.14	64.926	101.5	64.926	118.492	116.754	146.56	142.504	159.442	122.814	149.59	69.209	122.782	64.926	101.5	64.926	101.494
4.27E+05	-41.6	16	17.997	0	0	0	13.724	41.722	36.447	62.72	46.958	46.978	39.075	3.7168	17.443	0	0	0	0	132.21	65.463	102.243	65.463	119.314	117.361	147.583	143.481	160.654	123.901	150.852	70.085	123.934	65.463	102.243	65.463	102.244
4.27E+05	-41.4	16.1	18.606	0	0	0	14.072	42.654	37.441	64.399	48.325	48.42	40.324	4.0768	18.15	0	0	0	0	133.28	66	102.995	66	120.127	117.968	148.605	144.458	161.857	124.988	152.115	70.966	125.097	66	102.995	66	102.987
4.27E+05	-41.1	16.2	19.221	0	0	0	14.417	43.574	38.433	66.074	49.695	49.869	41.58	4.4507	18.87	0	0	0	0	134.34	66.539	103.737	66.539	120.939	118.567	149.618	145.427	163.059	126.077	153.377	71.851	126.259	66.539	103.737	66.539	103.729
4.27E+05	-40.9	16.3	19.841	0	0	0	14.76	44.482	39.424	67.745	51.068	51.325	42.846	4.8385	19.601	0	0	0	0	135.41	67.076	104.47	67.076	121.752	119.165	150.64	146.405	164.262	127.175	154.64	72.74	127.422	67.076	104.47	67.076	104.472
4.27E+05	-40.7	16.4	20.467	0	0	0	15.101	45.377	40.414	69.413	52.444	52.788	44.119	5.2401	20.343	0	0	0	0	136.48	67.613	105.213	67.613	122.565	119.754	151.653	147.374	165.475	128.274	155.913	73.633	128.585	67.613	105.213	67.613	105.205
4.27E+05	-40.5	16.5	21.098	0	0	0	15.439	46.259	41.401	71.076	53.823	54.258	45.4	5.6555	21.097	0	0	0	0	137.54	68.15	105.956	68.15	123.368	120.344	152.666	148.344	166.678	129.374	157.175	74.531	129.748	68.15	105.956	68.15	105.948
4.27E+05	-40.2	16.6	21.734	0	0	0	15.775	47.129	42.387	72.736	55.204	55.734	46.69	6.0849	21.863	0	0	0	0	138.61	68.688	106.688	68.688	124.17	120.935	153.678	149.325	167.88	130.475	158.448	75.433	130.92	68.688	106.688	68.688	106.69
4.27E+05	-40	16.7	22.376	0	0	0	16.109	47.986	43.371	74.391	56.587	57.218	47.987	6.528	22.64	0	0	0	0	139.68	69.225	107.431	69.225	124.973	121.515	154.691	150.295	169.083	131.575	159.721	76.338	132.093	69.225	107.431	69.225	107.423
4.27E+05	-39.8	16.8	23.022	0	0	0	16.441	48.83	44.353	76.042	57.973	58.709	49.293	6.985	23.429	0	0	0	0	140.74	69.762	108.164	69.762	125.776	122.097	155.704	151.267	170.296	132.687	160.994	77.248	133.266	69.762	108.164	69.762	108.156
4.27E+05	-39.5	16.9	23.674	0	0	0	16.77	49.662	45.334	77.688	59.361	60.206	50.606	7.4559	24.229	0	0	0	0	141.81	70.3	108.897	70.3	126.579	122.679	156.707	152.239	171.499	133.799	162.267	78.162	134.439	70.3	108.897	70.3	108.889
4.27E+05	-39.3	17	24.331	0	0	0	17.096	50.48	46.312	79.33	60.751	61.71	51.927	7.9405	25.04	0	0	0	0	142.88	70.836	109.63	70.836	127.372	123.251	157.72	153.211	172.702	134.911	163.55	79.08	135.622	70.836	109.63	70.836	109.622
4.27E+05	-39.1	17.1	24.993	0	0	0	17.42	51.286	47.288	80.968	62.144	63.22	53.255	8.439	25.863	0	0	0	0	143.94	71.373	110.363	71.373	128.166	123.824	158.723	154.184	173.906	136.024	164.823	80.003	136.806	71.373	110.363	71.373	110.356
4.27E+05	-38.8	17.2	25.66	0	0	0	17.741	52.078	48.262	82.601	63.538	64.737	54.592	8.9514	26.697	0	0	0	0	145.01	71.909	111.087	71.909	128.959	124.387	159.727	155.147	175.119	137.147	166.107	80.929	137.989	71.909	111.087	71.909	111.089
4.27E+05	-38.6	17.3	26.332	0	0	0	18.06	52.857	49.234	84.229	64.935	66.261	55.935	9.4775	27.542	0	0	0	0	146.08	72.446	111.82	72.446	129.752	124.961	160.73	156.121	176.322	138.271	167.39	81.86	139.172	72.446	111.82	72.446	111.812
4.27E+05	-38.3	17.4	27.009	0	0	0	18.376	53.624	50.203	85.853	66.333	67.79	57.286	10.017	28.398	0	0	0	0	147.14	72.982	112.543	72.982	130.546	125.515	161.733	157.095	177.525	139.395	168.663	82.795	140.356	72.982	112.543	72.982	112.535
4.27E+05	-38.1	17.4	27.691	0	0	0	18.689	54.377	51.17	87.471	67.733	69.327	58.645	10.571	29.265	0	0	0	0	148.21	73.518	113.267	73.518	131.329	126.08	162.727	158.06	178.729	140.52	169.957	83.735	141.549	73.518	113.267	73.518	113.269
4.27E+05	-37.9	17.5	28.377	0	0	0	19	55.116	52.134	89.085	69.135	70.869	60.011	11.139	30.144	0	0	0	0	149.28	74.055	113.99	74.055	132.113	126.636	163.73	159.036	179.933	141.656	171.24	84.679	142.743	74.055	113.99	74.055	113.993
4.27E+05	-37.6	17.6	29.069	0	0	0	19.308	55.843	53.096	90.694	70.538	72.417	61.384	11.72	31.033	0	0	0	0	150.34	74.59	114.714	74.59	132.896	127.181	164.724	160.001	181.136	142.791	172.524	85.626	143.936	74.59	114.714	74.59	114.706
4.27E+05	-37.4	17.7	29.765	0	0	0	19.613	56.556	54.055	92.297	71.943	73.972	62.764	12.315	31.933	0	0	0	0	151.41	75.126	115.437	75.126	133.67	127.728	165.717	160.968	182.35	143.928	173.817	86.58	145.13	75.126	115.437	75.126	115.43
4.27E+05	-37.2	17.8	30.465	0	0	0	19.915	57.256	55.012	93.896	73.349	75.533	64.151	12.924	32.845	0	0	0	0	152.48	75.661	116.161	75.661	134.453	128.274	166.711	161.944	183.553	145.064	175.101	87.536	146.333	75.661	116.161	75.661	116.153
4.27E+05	-36.9	17.9	31.171	0	0	0	20.214	57.942	55.966	95.489	74.757	77.099	65.545	13.546	33.767	0	0	0	0	153.54	76.197	116.875	76.197	135.227	128.812	167.705	162.912	184.757	146.212	176.395	88.498	147.537	76.197	116.875	76.197	116.867
4.27E+05	-36.7	18	31.88	0	0	0	20.51	58.615	56.917	97.076	76.165	78.672	66.946	14.183	34.7	0	0	0	0	154.61	76.731	117.589	76.731	136.001	129.349	168.689	163.879	185.961	147.359	177.689	89.463	148.741	76.731	117.589	76.731	117.591
4.27E+05	-36.5	18.1	32.595	0	0	0	20.804	59.274	57.865	98.658	77.575	80.25	68.354	14.833	35.643	0	0	0	0	155.68	77.266	118.312	77.266	136.775	129.887	169.683	164.847	187.165	148.507	178.993	90.433	149.945	77.266	118.312	77.266	118.305
4.27E+05	-36.2	18.2	33.313	0	0	0	21.094	59.919	58.81	100.24	78.986	81.835	69.768	15.497	36.598	0	0	0	0	156.74	77.801	119.026	77.801	137.539	130.416	170.666	165.816	188.379	149.656	180.286	91.408	151.149	77.801	119.026	77.801	119.019
4.27E+05	-36	18.3	34.036	0	0	0	21.381	60.551	59.752	101.81	80.398	83.425	71.189	16.174	37.563	0	0	0	0	157.81	78.335	119.73	78.335	138.303	130.945	171.65	166.785	189.583	150.815	181.58	92.387	152.363	78.335	119.73	78.335	119.733
4.27E+05	-35.7	18.4	34.764	0	0	0	21.665	61.169	60.691	103.37	81.811	85.02	72.617	16.865	38.538	0	0	0	0	158.88	78.869	120.444	78.869	139.067	131.464	172.634	167.754	190.787	151.974	182.884	93.37	153.577	78.869	120.444	78.869	120.437
4.27E+05	-35.5	18.5	35.495	0	0	0	21.946	61.774	61.627	104.93	83.225	86.621	74.051	17.57	39.524	0	0	0	0	159.94	80.556	118.409	80.556	140.081	141.594	179.309	184.254	200.651	166.164	191.599	97.934	157.471	80.556	118.409	80.556	118.401
4.27E+05	-35.3	18.5	36.231	0	0	0	22.224	62.364	62.56	106.48	84.639	88.228	75.492	18.288	40.521	0	0.2098	0	0	161.01	81.51	118.083	81.51	140.915	145.584	182.363	190.914	205.035	172.154	195.643	100.299	159.705	81.51	118.303	81.51	118.075
4.27E+05	-35	18.6	36.971	0	0	0	22.499	62.941	63.489	108.03	86.054	89.84	76.939	19.021	41.528	0	0.54677	0	0	162.08	82.041	118.767	82.041	141.629	146.035	183.307	191.875	206.249	173.375	196.987	101.378	160.979	82.041	119.317	82.041	118.759
4.27E+05	-34.8	18.7	37.715	0	0	0	22.77	63.503	64.415	109.57	87.469	91.457	78.392	19.766	42.545	0	0.90983	0	0	163.14	82.571	119.441	82.571	142.354	146.476	184.261	192.826	207.454	174.596	198.321	102.46	162.244	82.571	120.361	82.571	119.434
4.27E+05	-34.5	18.8	39.176	0	0	0	23.464	65.235	66.546	113.16	90.53	94.803	81.33	20.908	44.381	0	1.3089	0	0	163.42	82.878	119.694	82.878	142.447	146.15	184.234	192.63	207.487	174.82	198.564	103.151	162.727	82.878	120.954	82.878	119.687
4.27E+05	-34.3	18.9	41.726	0	0	0	24.792	68.713	70.493	119.84	96.078	100.77	86.52	22.666	47.468	0	1.7778	0	0	162.5	82.848	119.296	82.848	141.599	144.693	182.736	190.703	205.749	173.533	197.156	103.239	161.999	82.848	120.886	82.848	119.289
4.27E+05	-34.1	19	44.595	0	0	0	26.287	72.631	74.936	127.36	102.32	107.48	92.362	24.643	50.942	0	2.304	0	0	161.25	82.723	118.708	82.723	140.5	142.955	180.848	188.335	203.55	171.845	195.288	103.15	160.94	82.723	120.618	82.723	118.701
4.27E+05	-33.8	19.1	47.486	0	0	0	27.77	76.488	79.369	134.85	108.58	114.22	98.237	26.684	54.466	0	2.8794	0	0	160	82.594	118.12	82.594	139.403	141.249	178.98	185.999	201.363	170.179	193.44	103.049	159.873	82.594	120.32	82.594	118.113
4.27E+05	-33.6	19.1	50.399	0	0	0	29.24	80.284	83.789	142.33	114.84	121	104.15	28.788	58.041	0	3.504	0	0	158.75	82.462	117.522	82.462	138.315	139.585	177.132	183.715	199.205	168.535	191.602	102.936	158.795	82.462	120.002	82.462	117.515
