Zeit [min]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	Direktstrahlung - 0 [W/m2]	Direktstrahlung N 90 [W/m2]	Direktstrahlung N 30 [W/m2]	Direktstrahlung N-E 90 [W/m2]	Direktstrahlung N-E 30 [W/m2]	Direktstrahlung E 90 [W/m2]	Direktstrahlung E 30 [W/m2]	Direktstrahlung S-E 90 [W/m2]	Direktstrahlung S-E 30 [W/m2]	Direktstrahlung S 90 [W/m2]	Direktstrahlung S 30 [W/m2]	Direktstrahlung S-W 90 [W/m2]	Direktstrahlung S-W 30 [W/m2]	Direktstrahlung W 90 [W/m2]	Direktstrahlung W 30 [W/m2]	Direktstrahlung N-W 90 [W/m2]	Direktstrahlung N-W 30 [W/m2]	Diffusstrahlung - 0 [W/m2]	Diffusstrahlung N 90 [W/m2]	Diffusstrahlung N 30 [W/m2]	Diffusstrahlung N-E 90 [W/m2]	Diffusstrahlung N-E 30 [W/m2]	Diffusstrahlung E 90 [W/m2]	Diffusstrahlung E 30 [W/m2]	Diffusstrahlung S-E 90 [W/m2]	Diffusstrahlung S-E 30 [W/m2]	Diffusstrahlung S 90 [W/m2]	Diffusstrahlung S 30 [W/m2]	Diffusstrahlung S-W 90 [W/m2]	Diffusstrahlung S-W 30 [W/m2]	Diffusstrahlung W 90 [W/m2]	Diffusstrahlung W 30 [W/m2]	Diffusstrahlung N-W 90 [W/m2]	Diffusstrahlung N-W 30 [W/m2]
4.27E+05	187.1	25.8	333	0	0	0	17.0932	0	245.727	421.926	499.35	682.014	629.393	542.586	559.68	85.3196	331.046	0	77.4233	72.0405	72.7818	59.0356	72.0392	61.5062	78.9581	71.9477	103.407	87.7238	122.785	97.5235	111.82	92.1259	85.2135	76.7626	72.4724	63.9133
4.27E+05	187.4	25.8	333	0	0	0	15.8633	0	244.074	419.712	498.243	682.187	629.48	545.046	560.91	88.6244	332.699	0	78.5303	72.0405	72.7864	59.0478	72.0479	61.4737	78.8673	71.8666	103.256	87.64	122.777	97.5164	111.989	92.2089	85.3616	76.8641	72.4996	63.9724
4.27E+05	187.7	25.8	333	0	0	0	14.6291	0	242.419	417.499	497.136	682.368	629.57	547.515	562.144	91.9346	334.354	0	79.6367	72.0405	72.7911	59.0605	72.0573	61.4417	78.7775	71.7859	103.105	87.5561	122.768	97.509	112.157	92.2918	85.5108	76.966	72.5275	64.0318
4.27E+05	187.9	25.8	333	0	0	0	13.3906	0	240.761	415.287	496.03	682.555	629.664	549.992	563.382	95.2503	336.012	0	80.7427	72.0405	72.796	59.0736	72.0672	61.4101	78.6888	71.7056	102.955	87.4723	122.759	97.5013	112.326	92.3745	85.6611	77.0681	72.5562	64.0917
4.27E+05	188.2	25.8	333	0	0	0	12.1477	0	239.101	413.076	494.925	682.75	629.761	552.478	564.625	98.5717	337.672	0	81.8484	72.0405	72.8011	59.0872	72.0776	61.3791	78.6011	71.6257	102.805	87.3886	122.749	97.4934	112.496	92.4572	85.8124	77.1706	72.5856	64.1521
4.27E+05	188.5	25.7	333	0	0	0	10.9003	0	237.437	410.865	493.819	682.951	629.862	554.972	565.873	101.899	339.336	0	82.9537	72.0405	72.8064	59.1013	72.0886	61.3486	78.5145	71.5463	102.656	87.3049	122.74	97.4852	112.665	92.5397	85.9647	77.2734	72.6159	64.213
4.27E+05	188.8	25.7	333	0	0	0	9.64822	0	235.77	408.655	492.714	683.158	629.966	557.476	567.125	105.232	341.003	0	84.0588	72.0405	72.8118	59.1157	72.1001	61.3185	78.4289	71.4674	102.507	87.2212	122.73	97.4767	112.835	92.6222	86.1182	77.3764	72.6469	64.2743
4.27E+05	189	25.7	333	0	0	0	8.39151	0	234.1	406.446	491.609	683.373	630.073	559.99	568.381	108.572	342.673	0	85.1637	72.0405	72.8174	59.1307	72.1122	61.289	78.3444	71.3888	102.359	87.1376	122.719	97.4679	113.004	92.7045	86.2726	77.4797	72.6787	64.336
4.27E+05	189.3	25.7	333	0	0	0	7.13004	0	232.427	404.236	490.504	683.595	630.184	562.513	569.643	111.919	344.346	0	86.2684	72.0405	72.8232	59.146	72.1248	61.26	78.2609	71.3108	102.211	87.0541	122.709	97.4588	113.174	92.7867	86.4282	77.5834	72.7113	64.3982
4.27E+05	189.6	25.7	333	0	0	0	5.86373	0	230.751	402.027	489.4	683.823	630.298	565.045	570.909	115.272	346.022	0	87.3731	72.0405	72.8292	59.1618	72.138	61.2315	78.1784	71.2331	102.063	86.9706	122.698	97.4495	113.345	92.8687	86.5848	77.6872	72.7446	64.4609
4.27E+05	189.8	25.6	333	0	0	0	4.59247	0	229.071	399.817	488.295	684.059	630.416	567.588	572.18	118.632	347.702	0	88.4779	72.0405	72.8353	59.178	72.1517	61.2034	78.097	71.1559	101.916	86.8872	122.687	97.4399	113.515	92.9507	86.7424	77.7914	72.7788	64.5239
4.27E+05	190.1	25.6	333	0	0	0	3.3162	0	227.387	397.608	487.19	684.301	630.537	570.141	573.457	121.999	349.386	0	89.5827	72.0405	72.8416	59.1947	72.1659	61.1759	78.0167	71.0791	101.769	86.8038	122.675	97.43	113.686	93.0325	86.9011	77.8958	72.8138	64.5875
4.27E+05	190.4	25.6	333	0	0	0	2.0348	0	225.699	395.398	486.085	684.551	630.662	572.703	574.738	125.374	351.073	0	90.6876	72.0405	72.848	59.2118	72.1806	61.1489	77.9374	71.0028	101.623	86.7204	122.663	97.4198	113.856	93.1141	87.0608	78.0005	72.8495	64.6514
4.27E+05	190.6	25.5	333	0	0	0	0.748204	0	224.008	393.188	484.98	684.807	630.79	575.277	576.025	128.756	352.765	0	91.7927	72.0405	72.8547	59.2293	72.1958	61.1224	77.8591	70.927	101.477	86.6372	122.651	97.4093	114.027	93.1957	87.2216	78.1055	72.8861	64.7159
4.27E+05	190.9	25.5	333	0	0	0	0	0	222.313	390.977	483.875	685.071	630.922	577.86	577.317	132.147	354.46	0	92.8981	72.0405	72.8615	59.2473	72.2115	61.0963	77.7818	70.8515	101.331	86.554	122.638	97.3985	114.198	93.277	87.3835	78.2107	72.9235	64.7807
4.27E+05	191.2	25.5	333	0	0	0	0	0	220.614	388.765	482.769	685.342	631.058	580.455	578.614	135.545	356.159	0	94.0038	72.0405	72.8684	59.2657	72.2278	61.0708	77.7056	70.7766	101.186	86.4708	122.625	97.3874	114.369	93.3583	87.5463	78.3162	72.9617	64.846
4.27E+05	191.5	25.5	333	0	0	0	0	0	218.911	386.553	481.663	685.62	631.197	583.06	579.917	138.952	357.862	0	95.11	72.0405	72.8756	59.2845	72.2445	61.0458	77.6304	70.702	101.042	86.3877	122.612	97.3761	114.541	93.4393	87.7102	78.4219	73.0007	64.9117
4.27E+05	191.7	25.4	333	0	0	0	0	0	217.203	384.34	480.556	685.906	631.339	585.677	581.225	142.367	359.57	0	96.2166	72.0405	72.8829	59.3038	72.2618	61.0212	77.5563	70.6279	100.898	86.3047	122.598	97.3644	114.712	93.5202	87.8752	78.5278	73.0405	64.9778
4.27E+05	192	25.4	333	0	0	0	0	0	215.491	382.125	479.449	686.198	631.486	588.305	582.539	145.791	361.282	0	97.3237	72.0405	72.8904	59.3234	72.2795	60.9972	77.4831	70.5543	100.754	86.2217	122.584	97.3525	114.884	93.601	88.0412	78.634	73.0811	65.0444
4.27E+05	192.3	25.4	333	0	0	0	0	0	213.774	379.91	478.341	686.498	631.635	590.945	583.859	149.224	362.999	0	98.4315	72.0405	72.898	59.3435	72.2977	60.9736	77.411	70.4811	100.611	86.1388	122.57	97.3402	115.056	93.6816	88.2082	78.7405	73.1225	65.1113
4.27E+05	192.5	25.3	333	0	0	0	0	0	212.053	377.693	477.233	686.805	631.789	593.596	585.185	152.666	364.72	0	99.5399	72.0405	72.9059	59.364	72.3164	60.9505	77.3399	70.4084	100.468	86.056	122.555	97.3277	115.228	93.762	88.3762	78.8471	73.1648	65.1787
4.27E+05	192.8	25.3	333	0	0	0	0	0	210.327	375.475	476.124	687.12	631.946	596.259	586.516	156.118	366.446	0	100.649	72.0405	72.9138	59.385	72.3356	60.9279	77.2699	70.3361	100.326	85.9732	122.54	97.3149	115.4	93.8422	88.5453	78.954	73.2078	65.2465
4.27E+05	193.1	25.3	333	0	0	0	0	0	208.597	373.255	475.014	687.442	632.107	598.935	587.854	159.58	368.176	0	101.759	72.0405	72.922	59.4063	72.3553	60.9058	77.2008	70.2642	100.184	85.8905	122.525	97.3017	115.572	93.9223	88.7154	79.0611	73.2518	65.3148
4.27E+05	193.3	25.2	333	0	0	0	0	0	206.861	371.033	473.903	687.772	632.272	601.623	589.198	163.051	369.912	0	102.87	72.0405	72.9303	59.4281	72.3754	60.8842	77.1328	70.1928	100.043	85.8079	122.509	97.2883	115.744	94.0021	88.8866	79.1684	73.2965	65.3834
4.27E+05	193.6	25.2	333	0	0	0	0	0	205.12	368.81	472.791	688.109	632.441	604.323	590.548	166.533	371.653	0	103.982	72.0405	72.9389	59.4502	72.396	60.8631	77.0657	70.1219	99.902	85.7253	122.493	97.2746	115.917	94.0818	89.0587	79.276	73.342	65.4524
4.27E+05	193.9	25.2	333	0	0	0	0	0	203.374	366.584	471.678	688.453	632.613	607.036	591.905	170.025	373.399	0	105.094	72.0405	72.9475	59.4728	72.417	60.8424	76.9997	70.0514	99.7616	85.6428	122.477	97.2605	116.089	94.1613	89.2319	79.3837	73.3884	65.5219
4.27E+05	194.1	25.1	333	0	0	0	0	0	201.622	364.356	470.565	688.806	632.789	609.762	593.268	173.528	375.151	0	106.208	72.0405	72.9564	59.4958	72.4385	60.8223	76.9347	69.9813	99.6217	85.5604	122.46	97.2462	116.262	94.2406	89.4061	79.4916	73.4357	65.5917
4.27E+05	194.4	25.1	333	0	0	0	0	0	199.865	362.126	469.45	689.166	632.969	612.502	594.637	177.042	376.908	0	107.323	72.0405	72.9654	59.5192	72.4604	60.8026	76.8707	69.9117	99.4822	85.4781	122.443	97.2315	116.434	94.3197	89.5813	79.5998	73.4837	65.6619
4.27E+05	194.7	25	333	0	0	0	0	0	198.103	359.894	468.333	689.534	633.153	615.254	596.014	180.567	378.67	0	108.44	72.0405	72.9746	59.543	72.4828	60.7834	76.8077	69.8426	99.3432	85.3958	122.426	97.2165	116.607	94.3985	89.7575	79.7081	73.5327	65.7326
4.27E+05	194.9	25	333	0	0	0	0	0	196.335	357.658	467.216	689.909	633.341	618.021	597.397	184.104	380.438	0	109.557	72.0405	72.984	59.5672	72.5056	60.7646	76.7457	69.7739	99.2046	85.3136	122.408	97.2012	116.78	94.4772	89.9347	79.8166	73.5824	65.8036
4.27E+05	195.2	25	333	0	0	0	0	0	194.56	355.421	466.097	690.293	633.533	620.801	598.787	187.652	382.213	0	110.676	72.0405	72.9935	59.5918	72.5289	60.7464	76.6847	69.7057	99.0665	85.2315	122.39	97.1857	116.953	94.5556	90.1129	79.9253	73.633	65.875
4.27E+05	195.5	24.9	333	0	0	0	0	0	192.78	353.18	464.976	690.684	633.729	623.595	600.184	191.213	383.993	0	111.797	72.0405	73.0032	59.6168	72.5526	60.7286	76.6247	69.6379	98.9289	85.1494	122.372	97.1697	117.126	94.6338	90.2921	80.0342	73.6845	65.9468
4.27E+05	195.7	24.9	333	0	0	0	0	0	190.994	350.936	463.854	691.084	633.928	626.404	601.588	194.785	385.779	0	112.919	72.0405	73.0131	59.6422	72.5767	60.7113	76.5656	69.5705	98.7918	85.0674	122.353	97.1535	117.299	94.7118	90.4723	80.1432	73.7367	66.019
4.27E+05	196	24.8	333	0	0	0	0	0	189.201	348.689	462.731	691.491	634.132	629.227	603	198.37	387.572	0	114.042	72.0405	73.0231	59.668	72.6012	60.6945	76.5076	69.5036	98.6552	84.9855	122.334	97.137	117.472	94.7896	90.6535	80.2525	73.7899	66.0915
4.27E+05	196.3	24.8	333	0	0	0	0	0	187.402	346.439	461.606	691.907	634.34	632.065	604.419	201.968	389.371	0	115.167	72.0405	73.0333	59.6942	72.6261	60.6781	76.4505	69.4372	98.519	84.9037	122.314	97.1201	117.645	94.8671	90.8357	80.3618	73.8439	66.1645
4.27E+05	196.5	24.8	333	0	0	0	0	0	185.597	344.185	460.479	692.33	634.552	634.918	605.846	205.58	391.176	0	116.294	72.0405	73.0437	59.7208	72.6515	60.6622	76.3945	69.3712	98.3833	84.8219	122.295	97.1029	117.818	94.9444	91.0189	80.4714	73.8988	66.2378
4.27E+05	196.8	24.7	333	0	0	0	0	0	183.784	341.927	459.35	692.762	634.768	637.786	607.28	209.204	392.988	0	117.423	72.0405	73.0543	59.7477	72.6772	60.6468	76.3394	69.3056	98.2481	84.7402	122.274	97.0854	117.991	95.0214	91.2031	80.581	73.9545	66.3114
4.27E+05	197.1	24.7	333	0	0	0	0	0	181.965	339.666	458.219	693.202	634.988	640.67	608.722	212.842	394.808	0	118.553	72.0405	73.065	59.7751	72.7034	60.6318	76.2853	69.2405	98.1134	84.6586	122.254	97.0676	118.165	95.0982	91.3883	80.6909	74.0111	66.3855
4.27E+05	197.3	24.6	333	0	0	0	0	0	180.139	337.401	457.087	693.651	635.212	643.57	610.171	216.494	396.634	0	119.686	72.0405	73.0759	59.8028	72.7299	60.6173	76.2321	69.1759	97.9791	84.5771	122.233	97.0495	118.338	95.1747	91.5744	80.8008	74.0685	66.4599
4.27E+05	197.6	24.6	333	0	0	0	0	0	178.306	335.131	455.952	694.108	635.44	646.485	611.629	220.161	398.467	0	120.821	72.0405	73.087	59.8309	72.7568	60.6032	76.1799	69.1117	97.8453	84.4957	122.212	97.031	118.511	95.251	91.7616	80.911	74.1268	66.5346
4.27E+05	197.9	24.5	333	0	0	0	0	0	176.466	332.858	454.815	694.574	635.673	649.417	613.095	223.841	400.307	0	121.958	72.0405	73.0982	59.8594	72.7842	60.5896	76.1287	69.0479	97.7121	84.4143	122.19	97.0122	118.684	95.327	91.9496	81.0212	74.186	66.6097
4.27E+05	198.1	24.5	333	0	0	0	0	0	174.618	330.58	453.676	695.048	635.91	652.366	614.569	227.537	402.155	0	123.097	72.0405	73.1096	59.8883	72.8119	60.5765	76.0785	68.9846	97.5793	84.333	122.168	96.993	118.858	95.4027	92.1387	81.1316	74.246	66.6852
4.27E+05	198.4	24.4	233	0	0	0	0	0	120.882	229.71	316.639	486.662	445.115	458.535	431.051	161.804	282.686	0	86.9291	75.0421	64.2491	62.2654	63.9927	62.8545	66.8996	70.4724	86.421	84.4451	108.933	96.0405	106.094	94.6775	81.7559	81.7019	65.3298	68.503
4.27E+05	198.7	24.4	233	0	0	0	0	0	119.578	228.109	315.838	487.006	445.287	460.622	432.095	164.411	283.99	0	87.7294	75.0421	64.2598	62.2924	64.0186	62.8434	66.8556	70.4155	86.3009	84.3712	108.912	96.0224	106.252	94.746	81.93	81.8027	65.3861	68.5724
4.27E+05	198.9	24.3	233	0	0	0	0	0	118.269	226.505	315.037	487.356	445.462	462.721	433.144	167.03	285.299	0	88.5313	75.0421	64.2707	62.3197	64.0449	62.8327	66.8124	70.3591	86.1812	84.2973	108.891	96.0041	106.41	94.8143	82.105	81.9036	65.4433	68.6421
4.27E+05	199.2	24.3	233	0	0	0	0	0	116.954	224.898	314.233	487.713	445.64	464.832	434.2	169.659	286.613	0	89.335	75.0421	64.2817	62.3473	64.0715	62.8224	66.7701	70.303	86.062	84.2235	108.87	95.9854	106.568	94.8823	82.2808	82.0046	65.5012	68.7121
4.27E+05	199.4	24.2	233	0	0	0	0	0	115.634	223.287	313.427	488.075	445.822	466.956	435.262	172.3	287.934	0	90.1405	75.0421	64.2929	62.3753	64.0984	62.8124	66.7286	70.2473	85.9432	84.1498	108.848	95.9664	106.726	94.95	82.4575	82.1057	65.5599	68.7824
4.27E+05	199.7	24.2	233	0	0	0	0	0	114.308	221.672	312.62	488.444	446.006	469.092	436.33	174.953	289.26	0	90.9479	75.0421	64.3042	62.4036	64.1256	62.8029	66.688	70.1921	85.8248	84.0762	108.826	95.9471	106.883	95.0175	82.635	82.2068	65.6194	68.853
4.27E+05	200	24.1	233	0	0	0	0	0	112.975	220.053	311.811	488.82	446.194	471.242	437.405	177.617	290.593	0	91.7573	75.0421	64.3157	62.4322	64.1531	62.7938	66.6483	70.1372	85.707	84.0026	108.804	95.9275	107.041	95.0846	82.8134	82.3081	65.6797	68.924
4.27E+05	200.2	24.1	233	0	0	0	0	0	111.637	218.43	310.999	489.201	446.385	473.405	438.486	180.294	291.931	0	92.5687	75.0421	64.3274	62.4612	64.181	62.7851	66.6094	70.0828	85.5895	83.9291	108.781	95.9076	107.199	95.1515	82.9927	82.4094	65.7409	68.9952
4.27E+05	200.5	24	233	0	0	0	0	0	110.292	216.803	310.186	489.59	446.579	475.581	439.574	182.983	293.276	0	93.3822	75.0421	64.3392	62.4904	64.2091	62.7768	66.5714	70.0288	85.4726	83.8557	108.758	95.8873	107.357	95.2181	83.1728	82.5108	65.8028	69.0666
4.27E+05	200.8	24	233	0	0	0	0	0	108.941	215.172	309.37	489.984	446.776	477.77	440.669	185.685	294.626	0	94.1978	75.0421	64.3512	62.52	64.2376	62.7689	66.5343	69.9751	85.356	83.7824	108.734	95.8668	107.514	95.2844	83.3537	82.6122	65.8656	69.1384
4.27E+05	201	23.9	233	0	0	0	0	0	107.584	213.537	308.552	490.386	446.977	479.974	441.771	188.4	295.984	0	95.0156	75.0421	64.3633	62.5499	64.2663	62.7614	66.4979	69.9219	85.24	83.7091	108.711	95.8459	107.672	95.3505	83.5355	82.7138	65.9291	69.2105
4.27E+05	201.3	23.9	233	0	0	0	0	0	106.22	211.897	307.732	490.794	447.181	482.191	442.88	191.127	297.348	0	95.8356	75.0421	64.3756	62.5801	64.2954	62.7543	66.4624	69.8691	85.1244	83.6359	108.687	95.8247	107.83	95.4162	83.7182	82.8153	65.9935	69.2828
4.27E+05	201.5	23.8	233	0	0	0	0	0	104.85	210.252	306.91	491.209	447.389	484.423	443.995	193.868	298.718	0	96.658	75.0421	64.3881	62.6106	64.3247	62.7476	66.4278	69.8167	85.0092	83.5628	108.662	95.8032	107.987	95.4816	83.9017	82.917	66.0587	69.3554
4.27E+05	201.8	23.8	233	0	0	0	0	0	103.472	208.602	306.085	491.631	447.6	486.669	445.119	196.623	300.096	0	97.4828	75.0421	64.4007	62.6414	64.3543	62.7413	66.394	69.7646	84.8946	83.4898	108.637	95.7813	108.144	95.5467	84.086	83.0186	66.1247	69.4283
4.27E+05	202.1	23.7	233	0	0	0	0	0	102.088	206.948	305.258	492.06	447.814	488.93	446.249	199.392	301.48	0	98.3101	75.0421	64.4135	62.6726	64.3842	62.7353	66.361	69.713	84.7803	83.4168	108.612	95.7591	108.302	95.6114	84.2711	83.1203	66.1915	69.5015
4.27E+05	202.3	23.6	233	0	0	0	0	0	100.697	205.288	304.428	492.496	448.032	491.206	447.387	202.175	302.871	0	99.1398	75.0421	64.4264	62.704	64.4143	62.7298	66.3289	69.6618	84.6666	83.3439	108.587	95.7366	108.459	95.6759	84.4571	83.222	66.2592	69.5749
4.27E+05	202.6	23.6	233	0	0	0	0	0	99.298	203.623	303.596	492.939	448.253	493.497	448.533	204.972	304.27	0	99.9722	75.0421	64.4395	62.7357	64.4447	62.7246	66.2975	69.611	84.5533	83.2711	108.561	95.7138	108.616	95.74	84.6439	83.3238	66.3277	69.6486
4.27E+05	202.8	23.5	233	0	0	0	0	0	97.8921	201.953	302.761	493.389	448.478	495.804	449.686	207.784	305.676	0	100.807	75.0421	64.4528	62.7678	64.4754	62.7198	66.267	69.5606	84.4405	83.1984	108.535	95.6906	108.773	95.8038	84.8315	83.4256	66.3969	69.7225
4.27E+05	203.1	23.5	233	0	0	0	0	0	96.4787	200.278	301.923	493.846	448.707	498.126	450.847	210.61	307.089	0	101.645	75.0421	64.4662	62.8001	64.5064	62.7154	66.2374	69.5106	84.3281	83.1258	108.508	95.6671	108.93	95.8673	85.0199	83.5274	66.4671	69.7967
4.27E+05	203.4	23.4	233	0	0	0	0	0	95.0576	198.597	301.082	494.311	448.939	500.464	452.016	213.453	308.51	0	102.486	75.0421	64.4798	62.8327	64.5376	62.7114	66.2085	69.461	84.2162	83.0532	108.481	95.6433	109.087	95.9304	85.2091	83.6292	66.538	69.8711
4.27E+05	203.6	23.3	233	0	0	0	0	0	93.6288	196.91	300.239	494.783	449.175	502.819	453.193	216.31	309.939	0	103.329	75.0421	64.4935	62.8656	64.569	62.7078	66.1805	69.4118	84.1048	82.9808	108.454	95.6191	109.243	95.9932	85.3991	83.731	66.6098	69.9458
4.27E+05	203.9	23.3	233	0	0	0	0	0	92.1921	195.217	299.393	495.262	449.415	505.19	454.379	219.184	311.376	0	104.175	75.0421	64.5074	62.8988	64.6007	62.7045	66.1532	69.363	83.9938	82.9084	108.426	95.5946	109.4	96.0557	85.5899	83.8328	66.6824	70.0207
4.27E+05	204.1	23.2	233	0	0	0	0	0	90.7474	193.518	298.543	495.749	449.659	507.577	455.572	222.073	312.82	0	105.025	75.0421	64.5215	62.9323	64.6327	62.7016	66.1268	69.3145	83.8833	82.836	108.398	95.5697	109.556	96.1177	85.7815	83.9346	66.7558	70.0958
4.27E+05	204.4	23.2	233	0	0	0	0	0	89.2944	191.813	297.691	496.244	449.906	509.982	456.775	224.979	314.273	0	105.877	75.0421	64.5357	62.966	64.6648	62.6991	66.1011	69.2665	83.7733	82.7638	108.37	95.5446	109.712	96.1795	85.9739	84.0364	66.83	70.1712
4.27E+05	204.6	23.1	233	0	0	0	0	0	87.8331	190.102	296.835	496.747	450.157	512.404	457.986	227.902	315.735	0	106.733	75.0421	64.5501	63.0001	64.6973	62.6969	66.0763	69.2189	83.6637	82.6917	108.341	95.519	109.869	96.2408	86.1671	84.1382	66.9051	70.2468
4.27E+05	204.9	23	233	0	0	0	0	0	86.3633	188.384	295.976	497.257	450.412	514.843	459.205	230.841	317.205	0	107.592	75.0421	64.5646	63.0344	64.7299	62.6951	66.0523	69.1717	83.5546	82.6196	108.312	95.4931	110.024	96.3018	86.3611	84.24	66.9811	70.3227
4.27E+05	205.2	23	233	0	0	0	0	0	84.8848	186.66	295.114	497.775	450.671	517.3	460.434	233.798	318.683	0	108.454	75.0421	64.5794	63.0689	64.7627	62.6937	66.029	69.1248	83.446	82.5476	108.283	95.4669	110.18	96.3625	86.5558	84.3417	67.0578	70.3987
4.27E+05	205.4	22.9	233	0	0	0	0	0	83.3974	184.928	294.248	498.301	450.935	519.776	461.672	236.773	320.17	0	109.32	75.0421	64.5942	63.1038	64.7958	62.6926	66.0066	69.0784	83.3379	82.4757	108.253	95.4403	110.336	96.4227	86.7514	84.4434	67.1354	70.475
4.27E+05	205.7	22.8	233	0	0	0	0	0	81.9011	183.19	293.379	498.836	451.202	522.27	462.919	239.766	321.667	0	110.189	75.0421	64.6093	63.1389	64.8291	62.6919	65.9849	69.0324	83.2302	82.4038	108.223	95.4134	110.491	96.4826	86.9476	84.5451	67.2138	70.5515
4.27E+05	205.9	22.8	233	0	0	0	0	0	80.3956	181.445	292.506	499.378	451.473	524.783	464.175	242.777	323.172	0	111.062	75.0421	64.6245	63.1743	64.8626	62.6915	65.964	68.9867	83.123	82.3321	108.192	95.3861	110.647	96.542	87.1447	84.6467	67.2931	70.6282
4.27E+05	206.2	22.7	233	0	0	0	0	0	78.8808	179.692	291.63	499.929	451.748	527.314	465.441	245.806	324.687	0	111.938	75.0421	64.6399	63.21	64.8963	62.6915	65.9439	68.9415	83.0163	82.2604	108.161	95.3585	110.802	96.6011	87.3425	84.7483	67.3732	70.7051
4.27E+05	206.4	22.6	233	0	0	0	0	0	77.3565	177.932	290.75	500.488	452.028	529.866	466.717	248.855	326.211	0	112.818	75.0421	64.6554	63.2459	64.9302	62.6919	65.9245	68.8966	82.91	82.1889	108.13	95.3305	110.956	96.6598	87.541	84.8499	67.4542	70.7822
4.27E+05	206.7	22.6	233	0	0	0	0	0	75.8226	176.164	289.866	501.056	452.312	532.436	468.002	251.923	327.745	0	113.702	75.0421	64.6712	63.282	64.9643	62.6926	65.9059	68.8521	82.8043	82.1174	108.098	95.3022	111.111	96.7181	87.7403	84.9513	67.536	70.8596
4.27E+05	206.9	22.5	233	0	0	0	0	0	74.2787	174.388	288.978	501.633	452.6	535.027	469.298	255.01	329.289	0	114.59	75.0421	64.687	63.3185	64.9986	62.6937	65.8881	68.808	82.699	82.046	108.066	95.2735	111.266	96.776	87.9404	85.0527	67.6186	70.9371
4.27E+05	207.2	22.4	233	0	0	0	0	0	72.7249	172.605	288.086	502.218	452.893	537.639	470.603	258.118	330.843	0	115.482	75.0421	64.7031	63.3551	65.0331	62.6951	65.8711	68.7643	82.5942	81.9746	108.034	95.2444	111.42	96.8335	88.1411	85.1541	67.7021	71.0148
4.27E+05	207.5	22.4	233	0	0	0	0	0	71.1608	170.813	287.19	502.812	453.19	540.271	471.919	261.246	332.407	0	116.378	75.0421	64.7193	63.392	65.0677	62.6968	65.8548	68.721	82.4898	81.9034	108.001	95.215	111.574	96.8906	88.3426	85.2553	67.7864	71.0927
4.27E+05	207.7	22.3	233	0	0	0	0	0	69.5863	169.013	286.29	503.415	453.491	542.924	473.246	264.395	333.982	0	117.278	75.0421	64.7357	63.4292	65.1026	62.6989	65.8392	68.6781	82.386	81.8322	107.968	95.1853	111.728	96.9472	88.5449	85.3565	67.8716	71.1707
4.27E+05	208	22.2	233	0	0	0	0	0	68.0012	167.204	285.386	504.027	453.797	545.598	474.583	267.565	335.567	0	118.182	75.0421	64.7523	63.4666	65.1376	62.7013	65.8245	68.6356	82.2826	81.7612	107.934	95.1551	111.881	97.0034	88.7478	85.4576	67.9576	71.249
4.27E+05	208.2	22.1	233	0	0	0	0	0	66.4054	165.386	284.477	504.649	454.108	548.295	475.931	270.757	337.162	0	119.091	75.0421	64.769	63.5043	65.1727	62.7041	65.8104	68.5934	82.1797	81.6902	107.9	95.1246	112.034	97.0592	88.9515	85.5586	68.0445	71.3274
4.27E+05	208.5	22.1	233	0	0	0	0	0	64.7985	163.56	283.564	505.279	454.424	551.013	477.29	273.971	338.769	0	120.004	75.0421	64.7859	63.5422	65.2081	62.7072	65.7971	68.5517	82.0773	81.6193	107.866	95.0938	112.188	97.1146	89.1559	85.6595	68.1322	71.406
4.27E+05	208.7	22	233	0	0	0	0	0	63.1804	161.724	282.646	505.919	454.744	553.754	478.661	277.207	340.387	0	120.922	75.0421	64.803	63.5803	65.2436	62.7107	65.7846	68.5103	81.9754	81.5485	107.831	95.0625	112.34	97.1695	89.361	85.7603	68.2207	71.4848
4.27E+05	209	21.9	233	0	0	0	0	0	61.5509	159.879	281.723	506.569	455.069	556.518	480.043	280.466	342.017	0	121.844	75.0421	64.8203	63.6187	65.2792	62.7144	65.7727	68.4693	81.8739	81.4778	107.796	95.0309	112.493	97.224	89.5668	85.861	68.3102	71.5637
4.27E+05	209.2	21.8	233	0	0	0	0	0	59.9099	158.025	280.796	507.229	455.398	559.305	481.436	283.748	343.658	0	122.772	75.0421	64.8377	63.6572	65.3151	62.7185	65.7616	68.4287	81.773	81.4071	107.761	94.999	112.645	97.278	89.7733	85.9615	68.4004	71.6428
4.27E+05	209.5	21.8	233	0	0	0	0	0	58.2569	156.16	279.864	507.898	455.733	562.116	482.842	287.054	345.311	0	123.704	75.0421	64.8553	63.6961	65.351	62.723	65.7513	68.3885	81.6725	81.3366	107.725	94.9666	112.797	97.3316	89.9804	86.062	68.4916	71.722
4.27E+05	209.7	21.7	233	0	0	0	0	0	56.592	154.286	278.927	508.577	456.073	564.951	484.259	290.384	346.976	0	124.641	75.0421	64.8731	63.7351	65.3871	62.7277	65.7416	68.3487	81.5725	81.2661	107.689	94.9339	112.949	97.3848	90.1883	86.1623	68.5836	71.8014
